image_id,lat,lon,direction,height,distance,confidence
7879044885485323,25.24196419544953,55.30462861061096,270.0,102.27745737196952,225.7311586604155,0.12150242924690247
1887044698480385,25.24245426629554,55.30490219593048,315.0,73.04167601716887,248.07441314455414,0.10155242681503296
827604215891753,25.242070943722936,55.30477881431579,315.0,27.562811939174882,248.5422091590647,0.10117307305335999
7348605581915380,25.242046682759963,55.30476272106171,315.0,56.11087994447862,249.87309538260212,0.10010157525539398
2593291010851326,25.242352370539805,55.3048700094223,180.0,112.22773440006458,245.02070147806612,0.10406439006328583
754303840231858,25.241954491056376,55.304532051086426,270.0,52.86162557523724,249.69872488672374,0.10024131089448929
300895386398224,25.242425153231196,55.30489146709442,270.0,26.138368005758235,244.83562477235301,0.10421864688396454
