id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,gvi,gvi_percent,blend_image_path
192728320284373,1682244087358,196.28937220573425,223349379632335,False,uIbU82tPE6hRJiVkTLpBeo,55.30568540096283,25.239382799562097,,0.0083875445849546,0.83875445849546,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_3/192728320284373_blend.png
221899162798003,1533885304316,195.90338134766,105455461693813,False,md0pewjxsozvrgh7ipznwu,55.30668318271637,25.242502788053955,492619558525608.0,0.0028432210286458,0.28432210286458,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_4/221899162798003_blend.png
3704491559673707,1534144438915,13.165649414062,105455461693813,False,xbjnzf9yvz6ue7lgrf0l3e,55.30673682689667,25.242216509399228,492619558525608.0,0.0643552144368489,6.43552144368489,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/3704491559673707_blend.png
972724638215789,1732961987895,107.0,106609934906640,False,6N9wsKZQEPv2gncUqpfYlb,55.3085070848465,25.252788963384404,,0.0039113362630208,0.39113362630208,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/972724638215789_blend.png
871495061626406,1727262093822,121.0,106609934906640,False,LPjUZu8fhHkAgomrlIdeW5,55.311575531959534,25.25064931657353,,0.0099767049153645,0.99767049153645,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/871495061626406_blend.png
302143008287082,1533885574331,16.565338134766,105455461693813,False,md0pewjxsozvrgh7ipznwu,55.30716061592102,25.24356540970534,492619558525608.0,0.0324923197428385,3.2492319742838496,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/302143008287082_blend.png
2952105365066845,1580454093500,196.5757416247,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.30673146247864,25.242633796704908,,0.0005060831705729,0.050608317057290006,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_8/2952105365066845_blend.png
511570079978691,1591514892000,119.22802754923,104723918435539,False,XiZBXRgaToRDeOtKfEPGbA,55.30711770057678,25.24448731137288,,0.0405972798665364,4.05972798665364,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_2/511570079978691_blend.png
307227944275810,1496323435000,284.48583131886,111480967750226,False,OMEAegpDD5Rd75ueJEXgXg,55.30819594860077,25.24570032922682,1805883732926354.0,0.1513231065538194,15.13231065538194,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_8/307227944275810_blend.png
255090659693184,1591514960500,18.412594183404,104723918435539,False,9h3Sm7kHFiJ8PI51fCtE0Q,55.308067202568054,25.246229201220316,,0.116650899251302,11.6650899251302,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_2/255090659693184_blend.png
9096663977075665,1682243952293,18.28965663909912,223349379632335,False,iO9au7CyXh6LIc0T4MsnQl,55.30651152133942,25.24136252160932,,0.0105420618514915,1.05420618514915,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/9096663977075665_blend.png
1285887086059125,1732961875933,110.0,106609934906640,False,6N9wsKZQEPv2gncUqpfYlb,55.30520796775818,25.254356073078696,,0.004987080891927,0.4987080891927,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/1285887086059125_blend.png
774955786744543,1533885322392,195.62867736816,105455461693813,False,md0pewjxsozvrgh7ipznwu,55.30592679977417,25.24004756276723,492619558525608.0,0.0014584859212239,0.14584859212239,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_7/774955786744543_blend.png
586246385962569,1591514630000,0.0,104723918435539,False,SbrYlPyxCVbME-X7D0UQWQ,55.30614674091339,25.243832276696807,,0.0019645690917968,0.19645690917968,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_2/586246385962569_blend.png
4084542578272761,1496322937000,110.99743623742,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.3080940246582,25.252847184539647,1805883732926354.0,0.0011054144965277,0.11054144965276999,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/4084542578272761_blend.png
494616275321938,1534144466979,16.366973876953,105455461693813,False,xbjnzf9yvz6ue7lgrf0l3e,55.30712842941284,25.243531444773495,492619558525608.0,0.0099461873372395,0.99461873372395,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/494616275321938_blend.png
1029639112092655,1724589576780,113.0,106609934906640,False,UTe0qKEr97hlVDaM8fAowi,55.29578804969787,25.240071824129306,,0.0284601847330729,2.84601847330729,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/1029639112092655_blend.png
114934810649528,1496323173000,288.05409683932,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.30844807624817,25.24779154357267,1805883732926354.0,0.1721225314670139,17.21225314670139,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/114934810649528_blend.png
