id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,svf,gvi,svf_percent,gvi_percent,lst,ndvi,ndbi,lst_norm,gvi_norm,ndvi_norm,svf_norm,priority_score,priority_level
802187247397119,1591515123000,130.62113026666,104723918435539,False,9h3Sm7kHFiJ8PI51fCtE0Q,55.31347453594208,25.248582411079695,,0.5349235534667969,0.0015246073404947,53.49235534667969,0.15246073404947,50.71077617000003,0.0376686975359916,0.1291556507349014,0.6769111570247954,0.9976557057538923,0.8612262927365116,0.7294280230060047,0.8018378512465942,Critical
294096052345988,1496239065000,321.53828545235,111480967750226,False,TK7QDwDhmZklC3zWV608JA,55.31432747840881,25.247927398479945,1805883732926354.0,0.4842173258463542,,48.42173258463542,0.0,50.48176883000002,0.0422646775841712,0.0242441333830356,0.6423037190082648,,0.8527625865389752,0.6602834309256328,,
1094970140986429,1496323720000,0.0,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.313259959220886,25.24887837857753,1805883732926354.0,0.2161441379123264,0.0071072048611111,21.61441379123264,0.7107204861111099,50.34504803000005,0.0507554784417152,0.0316814258694648,0.6216425619834757,0.9890645261446862,0.8371263907577278,0.2947304782167168,0.7075580062136149,High
159298766140002,1496322173000,100.76204691142,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30362010002136,25.24577310991299,1805883732926354.0,0.121336195203993,0.0013749864366319,12.1336195203993,0.13749864366319,50.076733460000014,0.0399970524013042,0.2334100753068924,0.5810950413223128,0.9978859605866346,0.8569385214022092,0.1654474131538351,0.6781143229291009,High
857016605027606,1590390238500,196.39927514416,104723918435539,False,RIhcLjBWAC_7vtpPA1WavA,55.30961215496063,25.251595423552818,,0.4443550109863281,0.0063959757486979,44.43550109863281,0.63959757486979,51.908792180000006,0.0337173156440258,0.1378801017999649,0.857954545454545,0.9901590519501867,0.8685029421251683,0.6059259362011656,0.8553110600245732,Critical
1414355150242335,1767269197907,83.0,106609934906640,False,ZVnDpUMt7bzF9LCAEHf0Ia,55.30638813972473,25.253725350245915,,0.1789398193359375,0.0006027221679687,17.89398193359375,0.06027221679687,49.64777194999999,-0.0034752390347421,-0.0399983078241348,0.5162706611570198,0.9990744147091746,0.936994722384655,0.24399751005255593,0.680275439124916,High
162260275751171,1496323171000,16.589944631625,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.3084534406662,25.247485869475796,1805883732926354.0,0.2227308485243055,0.2222798665364583,22.27308485243055,22.22798665364583,49.41021956000003,0.2953619360923767,-0.0662738680839538,0.48037190082644676,0.657930680902025,0.3866724788885165,0.30371232206094584,0.4795227746429301,Medium
175935977747969,1496323065000,317.87132919281,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.30815839767456,25.246850258971037,1805883732926354.0,0.2764451768663194,0.1699608696831597,27.644517686631943,16.99608696831597,50.04426226999999,0.0536505803465843,-0.0947634801268577,0.5761880165289207,0.7384455124441975,0.8317949289850759,0.3769588540230742,0.637989398623094,High
502381854220008,1496322642000,276.18574347335,111480967750226,False,mFYK0hGDlQTlFZnS5pG3Ww,55.306280851364136,25.246234053246283,1805883732926354.0,0.29058837890625,0.0012088351779513,29.058837890625,0.12088351779513,49.18633925000003,0.0045158406719565,0.1435565203428268,0.44653925619834756,0.9981416543385752,0.9222787858206175,0.3962449650523045,0.672043617985952,High
1127482331107032,1539616158450,197.50027334341,111336221091714,False,3rd-FeIVSZG5xfRTtYt5xA,55.30474126338959,25.235918208386792,,0.3256327311197917,0.0045505099826388,32.56327311197917,0.4550509982638799,49.58282957000003,0.0526315793395042,0.1329833269119262,0.5064566115702486,0.9929990789806692,0.8336714656646326,0.4440325357756551,0.6841715878725415,High
1456507928044878,1496321682000,210.50059826842,111480967750226,False,2o_aVX9zoMounQF1Ni4jWQ,55.30202686786651,25.243696417210757,1805883732926354.0,0.4404127332899306,,44.04127332899306,0.0,51.31234769,0.0095908120274543,0.1165376007556915,0.7678202479338827,,0.9129329953551302,0.6005501234859034,,
215752280061252,1496321032000,242.16529757989,111480967750226,False,AqTeqaQIVDaRm109xh7eEg,55.29767632484436,25.238781112942434,1805883732926354.0,0.5105726453993056,,51.05726453993056,0.0,49.545231349999995,0.0063798013143241,0.2101358622312545,0.500774793388425,,0.9188462175597916,0.6962223659471367,,
326849388875585,1599210083000,172.21465426303,104723918435539,False,uy045s6juochjqinmyep96,55.31393051147461,25.24820881173328,,0.5871836344401041,0.003936767578125,58.718363444010414,0.3936767578125,50.57747339000002,0.0552779249846935,0.2279974073171615,0.6567665289256205,0.9939435803908984,0.8287980998529416,0.8006914979392044,0.7970558513294417,Critical
26999539199691233,1727262066841,102.0,106609934906640,False,LPjUZu8fhHkAgomrlIdeW5,55.30942440032959,25.25228923065444,,0.2607002258300781,0.011077880859375,26.070022583007812,1.1077880859375,51.558445130000024,0.0277706626802682,0.0642285645008087,0.8050103305785142,0.9829539672972909,0.8794539738999666,0.35548854814909864,0.7969567010580866,Critical
946747489419629,1496323249000,47.648388162456,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.31225681304931,25.248669745826163,1805883732926354.0,0.0632544623480902,,6.325446234809021,0.0,49.77423869000003,0.022421546280384,0.1901546865701675,0.53538223140496,,0.8893046149276569,0.08624535230039808,,
279722973892130,1496323757000,227.90580117218,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.31326532363891,25.24887837857753,1805883732926354.0,0.2159372965494791,0.0072055392795138,21.59372965494791,0.72055392795138,50.34504803000005,0.0507554784417152,0.0316814258694648,0.6216425619834757,0.9889131971894561,0.8371263907577278,0.2944484228887898,0.7074778656756183,High
2843447392637488,1496323478000,284.28622303354,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.30912399291992,25.24978568428267,1805883732926354.0,0.2902713351779514,0.2148488362630208,29.02713351779514,21.48488362630208,49.420473620000024,0.3553690314292907,-0.138286218047142,0.4819214876033054,0.6693664535015694,0.27616668483043183,0.39581263434474445,0.4747154405345125,Medium
2783069515326328,1496323426000,194.86064545039,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.308560729026794,25.24552565540216,1805883732926354.0,0.3553348117404514,0.0888281928168402,35.53348117404514,8.882819281684021,50.828697860000034,0.0318514481186866,0.1003739610314369,0.6947314049586802,0.8633023369887104,0.8719390219976757,0.48453521848017267,0.7407862334022107,High
