lat,lon,lst,ndvi,ndbi,ndwi
25.230038154016675,55.29000318039457,48.35405137999999,0.13300979137420654,0.02497173845767975,-0.1656562089920044
25.230038154016675,55.290093011922984,48.35405137999999,0.0683361366391182,0.008004045113921165,-0.10539887100458145
25.230038154016675,55.2901828434514,48.56255060000001,0.0683361366391182,0.008004045113921165,-0.10539887100458145
25.230038154016675,55.29027267497981,48.56255060000001,0.11791461706161499,0.00258118798956275,-0.1469276398420334
25.230038154016675,55.290362506508224,48.56255060000001,0.20268553495407104,0.020158182829618454,-0.2227127104997635
25.230038154016675,55.29054216956504,48.712943480000035,0.0946035161614418,0.058376751840114594,-0.13995803892612457
25.230038154016675,55.290632001093456,48.302781080000045,0.0755029246211052,0.059410933405160904,-0.1121479943394661
25.230038154016675,55.29072183262187,48.302781080000045,0.05019979923963547,0.07851212471723557,-0.07118071615695953
25.230038154016675,55.29081166415028,48.79155794000002,0.03259598836302757,0.04040002450346947,-0.07350890338420868
25.230038154016675,55.290901495678696,48.79155794000002,0.02478760853409767,-0.01391765009611845,-0.07360008358955383
25.230038154016675,55.2909913272071,48.79155794000002,0.016865020617842674,-0.017419055104255676,-0.08198273926973343
25.230038154016675,55.291081158735516,48.78472190000002,0.016865020617842674,-0.017419055104255676,-0.08198273926973343
25.230038154016675,55.29117099026393,48.78472190000002,0.014278102666139603,-0.026088597252964973,-0.07943333685398102
25.230038154016675,55.29126082179234,48.78472190000002,0.020036282017827034,0.004542960319668055,-0.08986514061689377
25.230038154016675,55.29144048484917,48.95562289999998,0.03257782384753227,0.08014752715826035,-0.08198002725839615
25.230038154016675,55.291530316377575,48.95562289999998,0.02708769217133522,0.08996869623661041,-0.08306588232517242
25.230038154016675,55.29162014790599,48.95562289999998,0.021713633090257645,0.10683614015579224,-0.06228020787239075
25.230038154016675,55.2917099794344,49.18121222000002,0.03452605381608009,0.10672886669635773,-0.06992966681718826
25.230038154016675,55.291799810962814,49.18121222000002,0.026235811412334442,0.10539698600769043,-0.06827710568904877
25.230038154016675,55.29188964249123,49.18121222000002,0.026227833703160286,0.10960742831230164,-0.05939318984746933
