shade_06,shade_08,shade_10,shade_12,shade_14,shade_16,shade_18,shade_avg,length,mid_lat,mid_lon
0.0,1.0,0.8563,0.0545,0.0,0.4979,0.0,0.3441,30.901,25.246824576238602,55.30471608817383
0.0,0.8904,0.6485,0.0,0.0,1.0,0.0,0.36269999999999997,38.139,25.24718665,55.30480365
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,3.275,25.2473635,55.3048679
0.0,0.8828,0.46,0.1974,0.1702,1.0,0.0,0.3872,29.541,25.247223069495014,55.30489867555362
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,11.574,25.246762998976493,55.30393655091682
0.0,0.7836,0.6542,0.4637,0.0,0.8358,0.0,0.39104285714285714,34.08,25.246895087043335,55.30400954351013
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,4.575,25.24774305,55.3042422
0.0,1.0,0.2406,0.5844,0.9298,1.0,0.0,0.5364,34.967,25.247791,55.3040529
0.0,0.9565,0.6807,0.3319,0.2067,0.8664,0.0,0.43460000000000004,143.447,25.24836825,55.30441835
0.0,1.0,0.6266,0.3395,0.0,0.9133,0.0,0.4113428571428571,26.238,25.247633188510303,55.30419445841204
0.0,1.0,0.8717,0.0955,0.0,0.8736,0.0,0.4058285714285715,22.77,25.24734205,55.304133
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,8.526,25.24747885,55.30416935
0.0,1.0,0.7622,0.0436,0.1446,0.9839,0.0,0.41918571428571433,19.825,25.247397349551804,55.30407569599903
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,8.303,25.24708,55.3040597
0.0,1.0,0.8468,0.2966,0.0,0.6881,0.0,0.40449999999999997,23.481,25.24699748658709,55.30394574203494
0.0,1.0,0.9537,0.8588,0.8727,1.0,0.0,0.6693142857142858,102.518,25.246443471340072,55.30327709832325
0.0,1.0,0.5196,0.0,0.0,1.0,0.0,0.3599428571428572,30.397,25.246154081406083,55.30374754649354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,25.25437945,55.309887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.908,25.254655627093236,55.310037669273314
0.0,0.1799,0.1138,0.0,0.0,0.0,0.0,0.04195714285714286,141.634,25.25451333361166,55.31053927530734
0.0,0.5719,0.0029,0.2587,0.0,0.0,0.0,0.11907142857142856,22.596,25.25452115,55.3071176
0.0,0.6101,0.9818,0.7413,0.0,0.0,0.0,0.3333142857142857,33.452,25.2543011,55.30698175
0.0,0.0532,0.0,0.6425,0.6875,0.7997,0.0,0.31184285714285714,96.764,25.25421905985568,55.30748250779149
0.0,0.9163,0.0,0.0,0.0,1.0,0.0,0.27375714285714287,21.996,25.25375823330371,55.309478739721534
0.0,0.7461,0.0,0.4669,0.6627,1.0,0.0,0.41081428571428574,12.295,25.2536890080697,55.30933176502352
0.0,0.6199,0.2683,0.0938,0.263,0.4449,0.0,0.24141428571428575,118.258,25.25327827480723,55.30955413400379
0.0,0.0,0.2334,0.71,0.6798,1.0,0.0,0.3747428571428571,40.286,25.2537418,55.3097314
0.0,0.6221,0.0,0.0,0.0,0.0036,0.0,0.08938571428571429,42.734,25.253997832943405,55.309656337545505
0.0,0.0,0.0,0.0,0.0,0.8978,0.0,0.12825714285714288,24.759,25.25369835,55.3067315
0.0,0.7173,0.0,0.0,0.0,0.6716,0.0,0.1984142857142857,22.842,25.25383775,55.3066829
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,149.648,25.254067399127745,55.305966863360595
0.0,0.7158,0.0,0.0,0.0,0.858,0.0,0.2248285714285714,86.262,25.2544606,55.3087061
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,20.319,25.25409005,55.3068513
0.0,1.0,0.5451,0.0,0.0,0.0,0.0,0.22072857142857144,6.778,25.25398445,55.30678415
0.0,0.7611,0.6256,0.0,0.0,0.0,0.0,0.1981,95.137,25.25440948144683,55.306927459824465
0.0,0.7837,0.6384,0.4848,0.0,0.0,0.0,0.27241428571428566,110.879,25.2386654,55.29407415
0.0,0.0,0.0,0.5423,0.0,0.4298,0.0,0.13887142857142856,8.493,25.237164855262186,55.29206670426963
0.0,0.8536,0.7585,0.6402,0.0,0.8729,0.0,0.44645714285714283,61.251,25.237449428644897,55.29215911549232
0.0,0.7956,0.8851,0.581,0.2122,0.4825,0.0,0.42234285714285713,105.683,25.237098064431393,55.29167551932321
0.0,0.964,1.0,0.9813,0.0,0.1972,0.0,0.44892857142857145,92.647,25.23806195,55.29251335
0.0,0.5197,0.394,0.874,0.0,0.0,0.0,0.25538571428571427,6.108,25.23845395,55.2927438
