id,lat,lon,gvi,svf,shade_score,green_score,comfort_index
1899100543938134,25.25019809372679,55.30418872833252,0.0403671264648437,0.266699473063151,0.733300526936849,0.0403671264648437,3868.338267008464
135946375226014,25.251590571740948,55.30998766422272,0.0310194227430555,0.4962548149956597,0.5037451850043403,0.0310194227430555,2673.823038736979
4143609602368288,25.2410374224077,55.30497193336487,,0.1359507242838541,0.8640492757161459,0.0,4320.2463785807295
309446397223878,25.250823983032006,55.31174182891846,0.0207532246907552,0.4165356953938802,0.5834643046061199,0.0207532246907552,3021.0876464843755
3167362866925224,25.23940706105688,55.29637813568115,0.0002098083496093,0.5981038411458334,0.40189615885416663,0.0002098083496093,2010.5298360188797
262068240261632,25.240911264274317,55.30361473560333,0.009253184000651,0.1271807352701822,0.8728192647298179,0.009253184000651,4410.362243652344
485109283955222,25.247704208194904,55.30273497104645,0.0014864603678385,0.2431042989095052,0.7568957010904949,0.0014864603678385,3791.9108072916665
1088057271686878,25.24438541732185,55.30093789100647,,0.2642771402994792,0.7357228597005208,0.0,3678.614298502604
175533624481159,25.239960221823665,55.300047397613525,,0.2655910915798611,0.7344089084201388,0.0,3672.0445421006943
186951093296115,25.250067093231564,55.312074422836304,0.0317501491970486,0.3000759548611111,0.6999240451388888,0.0317501491970486,3658.3709716796875
216769416613324,25.245491691018216,55.30871093273163,0.1536220974392361,0.2874789767795139,0.7125210232204862,0.1536220974392361,4330.715603298611
1154677515531259,25.248771636284378,55.313318967819214,,0.4198010762532552,0.5801989237467449,0.0,2900.994618733724
473628087242124,25.245646956695936,55.302289724349976,0.0078341166178385,0.3039474487304687,0.6960525512695312,0.0078341166178385,3519.4333394368487
1034934035047663,25.252124269884447,55.309821367263794,0.0201950073242187,0.1717821756998697,0.8282178243001304,0.0201950073242187,4242.064158121745
512805509854259,25.252434784088948,55.30712306499481,0.1040717230902777,0.1676127115885416,0.8323872884114584,0.1040717230902777,4682.295057508681
176624121005548,25.248111772754015,55.308582186698914,0.126493665907118,0.2213185628255208,0.7786814371744792,0.126493665907118,4525.875515407986
375566847139982,25.25320621438013,55.30791163444519,0.0161912706163194,0.4808247884114583,0.5191752115885417,0.0161912706163194,2676.8324110243057
884164982141754,25.25200297505775,55.30539572238922,0.226011488172743,0.3252292209201389,0.6747707790798612,0.226011488172743,4503.9113362630205
2928649900741902,25.251648793470537,55.31015932559967,0.0264930725097656,0.6004053751627604,0.3995946248372396,0.0264930725097656,2130.4384867350263
506122363764904,25.248577559147492,55.31347990036011,0.0012168884277343,0.5342636108398438,0.46573638916015625,0.0012168884277343,2334.7663879394527
1949700595183472,25.24855329948359,55.313506722450256,0.0010541280110677,0.5338795979817709,0.46612040201822913,0.0010541280110677,2335.8726501464844
885575787422824,25.252459042977748,55.309268832206726,0.0166498819986979,0.2380777994791666,0.7619222005208334,0.0166498819986979,3892.860412597657
459965108601416,25.248436853029375,55.31239092350006,0.0008900960286458,0.1311594645182291,0.8688405354817709,0.0008900960286458,4348.653157552084
990539425226162,25.23944102714141,55.29632985591888,0.0013783772786458,0.593603769938151,0.406396230061849,0.0013783772786458,2038.8730367024739
451689821221091,25.250236908661208,55.31194567680359,0.0005340576171875,0.2895037333170573,0.7104962666829426,0.0005340576171875,3555.151621500651
827134108157200,25.24831070257804,55.307321548461914,0.0010867648654513,0.3144921196831597,0.6855078803168403,0.0010867648654513,3432.9732259114585
249763436929548,25.24556932388188,55.30860900878906,0.0674675835503472,0.2919921875,0.7080078125,0.0674675835503472,3877.376980251736
159934556073777,25.249344162031917,55.30738055706024,0.0321909586588541,0.304840087890625,0.695159912109375,0.0321909586588541,3636.7543538411455
228622151929583,25.251110241406963,55.30972480773926,0.0229085286458333,0.6686350504557291,0.33136494954427087,0.0229085286458333,1771.3673909505208
510246850417565,25.246661030773893,55.30712842941284,,0.2458258734809028,0.7541741265190972,0.0,3770.870632595486
942477609885667,25.251677904324865,55.31091570854187,0.0363782246907552,0.4433237711588542,0.5566762288411458,0.0363782246907552,2965.272267659505
1328754087511073,25.251731274206392,55.31036853790283,0.0334489610460069,0.3562808566623264,0.6437191433376737,0.0334489610460069,3385.840521918403
1130231274112383,25.251381943647388,55.3108674287796,0.0206871032714843,0.470593770345052,0.529406229654948,0.0206871032714843,2750.466664632161
866506786347468,25.25366227778251,55.30650079250336,0.0014724731445312,0.1907234191894531,0.8092765808105469,0.0014724731445312,4053.7452697753906
507681804336869,25.239411913355255,55.29636740684509,0.0013834635416666,0.5969467163085938,0.40305328369140625,0.0013834635416666,2022.183736165364
1161768150913139,25.235588242172312,55.30395805835724,0.0011266072591145,0.4800567626953125,0.5199432373046875,0.0011266072591145,2605.34922281901
202512588213195,25.23964967573822,55.297048687934875,0.0009850396050347,0.2656894259982639,0.7343105740017362,0.0009850396050347,3676.478068033854
464054421336732,25.237645663949607,55.302311182022095,0.0089950561523437,0.5949821472167969,0.4050178527832031,0.0089950561523437,2070.064544677734
222473722588854,25.24288125710474,55.303802490234375,0.0061916775173611,0.1607937282986111,0.8392062717013888,0.0061916775173611,4226.98974609375
599811344310693,25.238810226879707,55.30246138572693,0.0060475667317708,0.1947207980685764,0.8052792019314237,0.0060475667317708,4056.633843315972
1252277636722014,25.255049864411887,55.30436038970947,0.0046590169270833,0.1282780965169271,0.8717219034830729,0.0046590169270833,4381.90460205078
282613053520004,25.240314437483676,55.29950559139252,,0.2571258544921875,0.7428741455078125,0.0,3714.3707275390625
973431810067862,25.24116358041009,55.29875457286835,0.0009579128689236,0.0176713731553819,0.9823286268446181,0.0009579128689236,4916.432698567709
938210960343418,25.237529207042925,55.30227899551392,0.1352424621582031,0.5175196329752604,0.4824803670247396,0.1352424621582031,3088.6141459147134
221081209557689,25.240207687667407,55.29566466808319,,0.7045694986979166,0.29543050130208337,0.0,1477.1525065104167
1140090653123304,25.242376631441772,55.30335187911987,0.0078921847873263,0.4007687038845486,0.5992312961154513,0.0078921847873263,3035.6174045138882
908533396375378,25.238810226879707,55.30246138572693,0.0059356689453125,0.1947869194878472,0.8052130805121528,0.0059356689453125,4055.7437472873266
243066447610365,25.241779811847294,55.29918372631073,,0.0087415907118055,0.9912584092881945,0.0,4956.292046440973
2911174019007650,25.243317950698696,55.30441403388977,0.0464613172743055,0.423919677734375,0.576080322265625,0.0464613172743055,3112.7081976996524
514462566408784,25.242148578772003,55.30392050743103,0.0019276936848958,0.1918250189887153,0.8081749810112847,0.0019276936848958,4050.5133734809024
1636878507073240,25.242561014138488,55.3049236536026,0.6498069763183594,0.0301806131998697,0.9698193868001304,0.6498069763183594,8098.131815592448
520031869159732,25.244404825719116,55.306806564331055,0.0317281087239583,0.4384129842122395,0.5615870157877605,0.0317281087239583,2966.5756225585938
501710294519900,25.239567186800898,55.29697358608246,,0.2870212131076389,0.7129787868923612,0.0,3564.8939344618057
316946089822207,25.2393391288593,55.29967725276947,0.0005984836154513,0.1890275743272569,0.8109724256727431,0.0005984836154513,4057.854546440972
3619102591529654,25.24111505811696,55.29617965221405,,0.6616643269856771,0.3383356730143229,0.0,1691.6783650716145
2901326403419432,25.24082392395144,55.30520260334015,0.0248629252115885,0.3819427490234375,0.6180572509765625,0.0248629252115885,3214.600880940755
289805363293028,25.239431322546793,55.296340584754944,0.0014915466308593,0.5963160196940104,0.4036839803059896,0.0014915466308593,2025.8776346842446
756656096032730,25.24953823794415,55.30100226402283,0.0920028686523437,0.2860031127929687,0.7139968872070312,0.0920028686523437,4029.998779296875
1656018691251005,25.238873307053197,55.29740273952484,0.0091972351074218,0.6341807047526041,0.36581929524739587,0.0091972351074218,1875.0826517740884
481982946371996,25.237238064288093,55.302042961120605,0.0938301086425781,0.426361083984375,0.573638916015625,0.0938301086425781,3337.3451232910156
733409009386845,25.24306078688332,55.29748320579529,0.0098063151041666,0.2203305562337239,0.7796694437662761,0.0098063151041666,3947.3787943522134
823113144972138,25.241124762577144,55.302037596702576,,0.0002865261501736,0.9997134738498265,0.0,4998.567369249133
462288764831729,25.23882478384573,55.30242919921875,0.007200453016493,0.2661590576171875,0.7338409423828125,0.007200453016493,3705.2069769965274
482812440768136,25.23831528899775,55.29844880104065,0.0051778157552083,0.1803423563639322,0.8196576436360679,0.0051778157552083,4124.177296956381
665895011126181,25.239450731735246,55.296319127082825,0.0016072591145833,0.5916277567545573,0.40837224324544275,0.0016072591145833,2049.89751180013
902542361791834,25.238722885046982,55.297579765319824,,0.0232009887695312,0.9767990112304688,0.0,4883.995056152344
506783120348629,25.244123403655436,55.30468761920929,0.0591328938802083,0.3462558322482639,0.6537441677517362,0.0591328938802083,3564.385308159722
1649627708571037,25.23983406257213,55.29702723026275,3.729926215277778e-05,0.4083828396267361,0.5916171603732638,3.729926215277778e-05,2958.272298177083
326364228898277,25.243531444773495,55.30443549156189,0.1133384704589843,0.5470682779947916,0.45293172200520837,0.1133384704589843,2831.3509623209634
3867540953322831,25.239654528026904,55.30003130435944,0.0041978624131944,0.2497914632161458,0.7502085367838542,0.0041978624131944,3772.031995985243
153409533420524,25.2516536452801,55.310508012771606,0.0355415344238281,0.4806454976399739,0.5193545023600261,0.0355415344238281,2774.480183919271
478684093202476,25.238776260618906,55.30448913574219,0.0015716552734375,0.1250559488932291,0.8749440511067709,0.0015716552734375,4382.578531901042
999931887480663,25.24164880227572,55.30370593070984,0.0204603407118055,0.127470228407118,0.872529771592882,0.0204603407118055,4464.9505615234375
468629907731941,25.23866950945164,55.30443012714386,0.0028076171875,0.1023627387152777,0.8976372612847223,0.0028076171875,4502.224392361111
586534645659352,25.2444679029888,55.30715525150299,0.0498072306315104,0.6163152058919271,0.3836847941080729,0.0498072306315104,2167.4601236979165
774162346802215,25.24215343096091,55.29946804046631,,0.1870812310112847,0.8129187689887153,0.0,4064.5938449435766
3723254147944824,25.2430122653477,55.30421555042267,0.0531768798828125,0.477203369140625,0.522796630859375,0.0531768798828125,2879.8675537109375
1178735112574402,25.239654528026904,55.300036668777466,0.0052422417534722,0.2624698215060764,0.7375301784939237,0.0052422417534722,3713.862101236979
261033722473514,25.241265477162557,55.30173718929291,8.477105034722223e-06,,0.5,8.477105034722223e-06,2500.0423855251734
531386701558749,25.23710704982092,55.30196249485016,0.0652478535970052,0.4701398213704427,0.5298601786295574,0.0652478535970052,2975.540161132813
537363687259223,25.24282788333565,55.2998811006546,,0.2051849365234375,0.7948150634765625,0.0,3974.0753173828125
782256945796876,25.235971585190256,55.30291736125946,0.0017369588216145,0.3492546081542969,0.6507453918457031,0.0017369588216145,3262.4117533365884
993293964542418,25.239334276558026,55.29688775539398,0.0036519368489583,0.5124257405598959,0.48757425944010413,0.0036519368489583,2456.130981445312
917892596756353,25.236495647106963,55.3021502494812,0.0010579427083333,0.293036142985026,0.706963857014974,0.0010579427083333,3540.1089986165366
1863383517525108,25.24965468334273,55.31247675418854,0.002051035563151,0.2123883565266927,0.7876116434733074,0.002051035563151,3948.3133951822915
491197568765999,25.253380877162087,55.30750393867493,0.1395263671875,0.4976984659830729,0.5023015340169271,0.1395263671875,3209.1395060221357
924742331432970,25.23580174982513,55.30443012714386,0.0164820353190104,0.4932899475097656,0.5067100524902344,0.0164820353190104,2615.9604390462237
157301356356054,25.248849267052336,55.31290590763092,0.0061022440592447,0.2964998881022135,0.7035001118977865,0.0061022440592447,3548.0117797851562
223284485869915,25.242677466223853,55.3066349029541,0.0065930684407552,0.3653335571289062,0.6346664428710938,0.0065930684407552,3206.2975565592446
1124862011330782,25.242575570655266,55.30684411525726,0.0678062438964843,0.4439430236816406,0.5560569763183594,0.0678062438964843,3119.3161010742183
3199637860322800,25.247699356227617,55.30451059341431,0.0121239556206597,0.4111582438151042,0.5888417561848958,0.0121239556206597,3004.8285590277774
209351664334937,25.246864814974003,55.30816912651062,0.139738294813368,0.2598537868923611,0.7401462131076388,0.139738294813368,4399.422539605034
170909648177804,25.244710507567063,55.3074449300766,0.2111985948350694,0.3564775254991319,0.6435224745008681,0.2111985948350694,4273.6053466796875
496565435122697,25.25160027536448,55.31066358089447,0.0284389919704861,0.3475511338975694,0.6524488661024306,0.0284389919704861,3404.4392903645835
4244998392232188,25.247141378698927,55.30394196510315,0.0297376844618055,0.132354736328125,0.867645263671875,0.0297376844618055,4486.914740668402
1232488672121201,25.252012678648327,55.302804708480835,0.0121955871582031,0.2064323425292968,0.7935676574707032,0.0121955871582031,4028.816223144532
616273952620150,25.24472021174013,55.30487537384033,0.00518798828125,0.3217239379882812,0.6782760620117188,0.00518798828125,3417.3202514648438
922248479834684,25.253904864000987,55.30594289302826,0.0172615051269531,0.2762997945149739,0.7237002054850261,0.0172615051269531,3704.808553059896
1535300843918755,25.2527647045615,55.30857682228088,0.0538622538248697,0.3517100016276042,0.6482899983723958,0.0538622538248697,3510.761260986327
405546295572822,25.249683794674898,55.31242311000824,,0.288482666015625,0.711517333984375,0.0,3557.586669921875
1809054559604790,25.251008352910148,55.30863046646118,,0.1682879130045572,0.8317120869954429,0.0,4158.560434977214
957266976130154,25.250906464327883,55.31134486198425,0.0011316935221354,0.3389828999837239,0.6610171000162761,0.0011316935221354,3310.7439676920576
375991070434178,25.24794195435389,55.31462788581848,0.0439592997233072,0.0674514770507812,0.9325485229492188,0.0439592997233072,4882.53911336263
302021094785554,25.24467654295529,55.306575894355774,0.01092529296875,0.2270592583550347,0.7729407416449653,0.01092529296875,3919.3301730685766
810266763258935,25.244477607181224,55.3071391582489,0.0399411519368489,0.6158485412597656,0.3841514587402344,0.0399411519368489,2120.4630533854165
876682298341617,25.2525706338038,55.30900597572327,0.0205294291178385,0.2471491495768229,0.7528508504231771,0.0205294291178385,3866.901397705078
777605640789843,25.246627066707305,55.30041217803955,0.00140380859375,0.2274119059244791,0.7725880940755209,0.00140380859375,3869.9595133463545
1052964501896707,25.245457726624775,55.303571820259094,0.0927497016059027,0.3576677110460069,0.6423322889539931,0.0927497016059027,3675.409952799479
915542069244386,25.23753891178943,55.30227899551392,0.1293182373046875,0.5161361694335938,0.48386383056640625,0.1293182373046875,3065.9103393554688
503956380746155,25.245511099238797,55.30348062515259,0.0155741373697916,0.3179948594835069,0.6820051405164931,0.0155741373697916,3487.8963894314234
179698410696986,25.25019809372679,55.305036306381226,,0.0284254286024305,0.9715745713975695,0.0,4857.872856987848
3081678018727480,25.241051979106956,55.304832458496094,,0.063780042860243,0.936219957139757,0.0,4681.099785698785
532713618966666,25.24278421387075,55.29713451862335,0.0056699117024739,0.2669283548990885,0.7330716451009115,0.0056699117024739,3693.7077840169272
774793400066326,25.241707028769422,55.30202686786651,,0.0069647894965277,0.9930352105034723,0.0,4965.176052517361
1056566908081326,25.2437303820965,55.30449450016022,0.0776036580403645,0.5530192057291666,0.44698079427083337,0.0776036580403645,2622.9222615559893
517913689402985,25.23871318039504,55.29765486717224,0.0069020589192708,0.5579617818196615,0.4420382181803385,0.0069020589192708,2244.7013854980464
151180253959385,25.239436174844187,55.296335220336914,0.0011164347330729,0.5977350870768229,0.4022649129231771,0.0011164347330729,2016.90673828125
332799164938948,25.23983891485348,55.30011177062988,,0.4364234076605903,0.5635765923394097,0.0,2817.8829616970484
883904648877054,25.24266776188767,55.304306745529175,0.0489518907335069,0.4626753065321181,0.5373246934678819,0.0489518907335069,2931.3829210069443
561438716090653,25.243968136030944,55.30724108219147,0.0117972803177691,0.4481585907101167,0.5518414092898833,0.0117972803177691,2818.1934480382624
584875662417476,25.24153720141817,55.301082730293274,0.0022599962022569,0.3000810411241319,0.6999189588758681,0.0022599962022569,3510.894775390625
949297202565573,25.23770874472747,55.302547216415405,0.0563329060872395,0.5851249694824219,0.4148750305175781,0.0563329060872395,2356.0396830240884
870163090238379,25.24282788333565,55.30419945716858,0.00628662109375,0.3255123562282986,0.6744876437717013,0.00628662109375,3403.871324327257
467632190989086,25.238810226879707,55.30246138572693,0.0061781141493055,0.1946784125434028,0.8053215874565972,0.0061781141493055,4057.4985080295137
1432992723735566,25.241726437594437,55.30633985996246,0.1571172078450521,0.3619092305501302,0.6380907694498699,0.1571172078450521,3976.0398864746094
1435918503409888,25.244006952955672,55.30047655105591,,0.2585974799262153,0.7414025200737847,0.0,3707.0126003689234
136982651793046,25.242755100885446,55.30426383018494,0.060681660970052,0.5000940958658854,0.4999059041341146,0.060681660970052,2802.937825520833
510840793278459,25.237281735745785,55.30392050743103,,0.0757514105902777,0.9242485894097223,0.0,4621.242947048611
509353706865065,25.242944335165262,55.30365765094757,0.0122833251953125,0.1648712158203125,0.8351287841796875,0.0122833251953125,4237.060546875
805067404930398,25.238198832732635,55.298588275909424,,0.1447219848632812,0.8552780151367188,0.0,4276.390075683594
962602354554351,25.241076240268526,55.30513823032379,0.0051032172309027,0.3795233832465278,0.6204766167534722,0.0051032172309027,3127.8991699218745
2558790911083983,25.2440700304319,55.30459642410278,0.0658493041992187,0.5410194396972656,0.4589805603027344,0.0658493041992187,2624.149322509765
175442151142885,25.244045769867995,55.30463933944702,0.0119171142578125,0.3540581597222222,0.6459418402777778,0.0119171142578125,3289.2947726779516
826834488259957,25.24177010743942,55.3038614988327,0.0037345886230468,0.5418612162272135,0.4581387837727865,0.0037345886230468,2309.3668619791665
134566732069959,25.236020109536724,55.30473053455353,0.0019938151041666,0.6416765848795573,0.35832341512044275,0.0019938151041666,1801.5861511230464
2008971869519432,25.24044544849366,55.30344307422638,0.0329373677571614,0.4298973083496094,0.5701026916503906,0.0329373677571614,3015.2002970377603
921660798378627,25.243385880672264,55.30437111854553,0.0477549235026041,0.1249440511067708,0.8750559488932292,0.0477549235026041,4614.054361979166
182475731336178,25.243977840263295,55.3072464466095,0.0085294058041504,0.442641202577821,0.557358797422179,0.0085294058041504,2829.441016131647
865356104189285,25.239732164619554,55.305798053741455,0.000494639078776,0.416180928548177,0.583819071451823,0.000494639078776,2921.568552652995
2945669392421292,25.242119465634417,55.301324129104614,0.0080820719401041,0.4347144232855903,0.5652855767144097,0.0080820719401041,2866.838243272569
204183054871883,25.253152845146687,55.30795454978943,0.031750996907552,0.6096420288085938,0.39035797119140625,0.031750996907552,2110.5448404947915
1931336257235339,25.244380565222045,55.30735373497009,,0.200859020346952,0.799140979653048,0.0,3995.7048982652395
777047077387077,25.235573684818704,55.3045266866684,0.0074198484111543,0.3770506545881971,0.6229493454118029,0.0074198484111543,3151.845969114786
486808859103791,25.243216055667133,55.30596971511841,0.0912272135416666,0.2911936442057292,0.7088063557942708,0.0912272135416666,4000.1678466796866
1133709717139667,25.23880537455733,55.30247747898102,0.0134175618489583,0.3112318250868056,0.6887681749131944,0.0134175618489583,3510.9286838107637
560314841622532,25.236461680199355,55.302075147628784,0.0004564921061197,0.5182024637858073,0.48179753621419275,0.0004564921061197,2411.270141601562
901266660430506,25.24333250712479,55.30009567737579,0.0015953911675347,0.2155066596137153,0.7844933403862847,0.0015953911675347,3930.4436577690963
212804437318464,25.240561902606217,55.30275106430054,0.0015903049045138,0.2419314914279514,0.7580685085720487,0.0015903049045138,3798.2940673828125
297387278527448,25.23563676667179,55.30345380306244,,0.5281855265299479,0.4718144734700521,0.0,2359.0723673502607
520816159082599,25.243337359266448,55.30442476272583,0.0560472276475694,0.4066416422526042,0.5933583577473958,0.0560472276475694,3247.027926974826
2864911130397907,25.23856761052272,55.29793918132782,0.006170908610026,0.5285237630208334,0.47147623697916663,0.006170908610026,2388.2357279459634
759230391441410,25.239033433500424,55.30217707157135,,0.2556847466362847,0.7443152533637153,0.0,3721.5762668185766
201554361813011,25.238489973186205,55.298084020614624,0.0051918029785156,0.5324935913085938,0.46750640869140625,0.0051918029785156,2363.4910583496094
317642099719544,25.239761278329027,55.297043323516846,0.0013783772786458,0.3748253716362847,0.6251746283637153,0.0013783772786458,3132.765028211805
115081743968294,25.245307312768247,55.30419945716858,0.0334320068359375,0.3786587185329861,0.6213412814670138,0.0334320068359375,3273.866441514757
301521644805593,25.237543764162368,55.30227899551392,0.1342544555664062,0.5176417032877604,0.4823582967122396,0.1342544555664062,3083.063761393229
319375162900104,25.237417602402655,55.30397951602936,,0.081298828125,0.918701171875,0.0,4593.505859375
967431033993643,25.242527048925908,55.30417799949646,0.0937487284342448,0.5687967936197916,0.43120320638020837,0.0937487284342448,2624.7596740722656
1707064246695050,25.246990966926603,55.31322777271271,0.0004005432128906,0.1300837198893229,0.8699162801106771,0.0004005432128906,4351.584116617839
795407714669197,25.24793225043813,55.30750393867493,,0.0971611870659722,0.9028388129340278,0.0,4514.19406467014
1176012776177639,25.24963042389389,55.31138241291046,0.0754140218098958,0.1113230387369791,0.8886769612630209,0.0754140218098958,4820.454915364584
310980633730627,25.250397020134617,55.30443012714386,0.0432824028862847,0.2178226047092014,0.7821773952907987,0.0432824028862847,4127.298990885416
510141463505032,25.245889558920155,55.31146824359894,0.0042911105685763,0.0159878200954861,0.984012179904514,0.0042911105685763,4941.516452365452
784769592170677,25.25163423804075,55.30996084213257,0.080413818359375,0.410888671875,0.589111328125,0.080413818359375,3347.625732421875
236405178720791,25.2479759180529,55.30010640621185,0.0348714192708333,0.3400840759277344,0.6599159240722656,0.0348714192708333,3473.9367167154946
510735436744685,25.24128973828151,55.304065346717834,0.0250193277994791,0.5086288452148438,0.49137115478515625,0.0250193277994791,2581.952412923177
901150997795611,25.24952853415591,55.30099153518677,0.0515187581380208,0.301434834798177,0.698565165201823,0.0515187581380208,3750.4196166992188
370584852791879,25.24936356963707,55.31270742416382,0.0018806457519531,0.2839380900065104,0.7160619099934896,0.0018806457519531,3589.712778727214
1443157442691221,25.24646695026551,55.308051109313965,0.071165296766493,0.3295203314887153,0.6704796685112847,0.071165296766493,3708.2248263888887
290624235942722,25.250770612751893,55.31145751476288,0.0073157416449652,0.3857913547092014,0.6142086452907987,0.0073157416449652,3107.6219346788193
1080831059109772,25.254618064677217,55.304832458496094,0.00030517578125,0.6135025024414062,0.38649749755859375,0.00030517578125,1934.0133666992188
462765301653720,25.24688907497506,55.30816912651062,0.2496727837456597,0.0722113715277777,0.9277886284722223,0.2496727837456597,5887.30706108941
502203990928547,25.25091131616705,55.30937075614929,0.0625,0.5539766947428385,0.4460233052571615,0.0625,2542.6165262858076
301613678257159,25.251144204220267,55.30934393405914,0.0125003390842013,0.3676673041449653,0.6323326958550347,0.0125003390842013,3224.16517469618
