shade_08,shade_10,shade_12,shade_14,shade_16,shade_avg,length,mid_lat,mid_lon
1.0,1.0,0.0,0.0,0.0,0.4,4.901,25.245294,55.30863565
0.3157,0.3464,0.0,0.0,0.0,0.13241999999999998,24.642,25.24539415,55.308693
0.0,0.0,0.0,0.0,0.0,0.0,4.395,25.2455059,55.30870595000001
0.7383,0.0,0.0,0.0,0.0,0.14765999999999999,32.968,25.24546235,55.30888535
0.2127,0.5791,0.0,0.0,0.0,0.15836,12.271,25.23344075,55.30965785
0.6578,0.0287,0.0,0.0,0.1717,0.17164,144.356,25.233286786237276,55.30905844841125
0.2417,0.0,0.0,0.0,0.0,0.04834,163.559,25.233193709805025,55.30900607718407
1.0,0.0,0.0,0.0,0.0,0.2,15.78,25.23999345,55.30065745
0.272,0.0,0.0,0.0,0.1256,0.07952000000000001,60.421,25.240071125636963,55.30038898343043
1.0,0.0,0.0,0.0,0.0,0.2,1.615,25.24006175,55.3006996
0.3505,0.0,0.0,0.0,0.32,0.1341,44.59,25.2401664,55.3005103
0.2261,0.0,0.0,0.0,0.1418,0.07358,55.107,25.240236900243147,55.30059788724362
0.0,0.0,0.0,0.0,0.4922,0.09844,12.111,25.2403124,55.30034614999999
0.0,0.0,0.0,0.6894,0.8617,0.31022,8.152,25.2402823,55.30028155
0.0422,0.0,0.0,0.0,0.0,0.00844,59.371,25.24239555,55.3013859
0.7176,0.626,0.0,0.0,0.0,0.26871999999999996,162.575,25.2419138,55.3023522
1.0,1.0,1.0,1.0,1.0,1.0,23.413,25.243213447734004,55.2982850192429
1.0,1.0,1.0,1.0,1.0,1.0,23.212,25.243232555397473,55.298295297456704
0.5077,0.1827,0.1433,0.1893,0.3995,0.2845,307.362,25.24420412324115,55.29811995624925
0.0,0.0,0.0,0.0,0.7745,0.15489999999999998,52.516,25.23068317511931,55.292416847891324
0.0,0.0,0.0,0.0,0.9555,0.1911,56.776,25.23111834224643,55.292523716287846
0.0,0.0,0.0,0.0,1.0,0.2,38.667,25.230876007160468,55.292662487463204
0.0,0.0,0.0,0.0,1.0,0.2,8.049,25.23098185,55.2926902
0.245,0.0,0.0,0.0,0.4821,0.14542,77.206,25.23134621354794,55.29256624078297
0.0,0.0,0.0,0.0,0.0,0.0,20.166,25.231928287698747,55.29237044559552
0.0,0.0,0.0,0.0,0.0,0.0,33.729,25.231967572848664,55.29216335521167
0.0,0.0,0.0,0.0,0.0,0.0,28.327,25.23177552406962,55.292331525453406
0.0,0.0,0.0,0.0,0.0,0.0,34.923,25.23183635182936,55.2924413656978
0.0,0.0,0.0,0.0,0.0,0.0,15.395,25.232060048996548,55.29244038492296
0.0,0.0,0.0,0.0,0.0,0.0,20.322,25.23216434703397,55.292184753717144
0.0,0.0,0.0,0.0,0.0,0.0,9.179,25.23213325021997,55.29208904567062
0.0,0.0,0.0,0.0,0.0,0.0,3.087,25.23211895,55.29243805
0.0,0.0,0.0,0.0,0.0,0.0,18.368,25.232175808166744,55.29235410871169
0.0,0.0,0.0,0.0,0.0,0.0,14.154,25.232224458506582,55.29220546728185
0.0,0.0,0.0,0.0,0.0,0.0,11.086,25.2323145,55.29134715
0.0,0.0,0.0,0.0,0.0,0.0,40.001,25.232301421256675,55.291517854634535
0.5074,0.4446,0.0,0.0,0.0,0.19039999999999999,227.618,25.23136188896003,55.29080392430683
0.0,0.0,0.0,0.0,0.0,0.0,11.641,25.23238125,55.29173245
0.0,0.0,0.0,0.0,0.0,0.0,90.639,25.23206175008181,55.291410491979526
0.0,0.0,0.0,0.0,0.0,0.0,39.613,25.23225376133445,55.29189010160111
0.0,0.0,0.0,0.0,0.0,0.0,37.165,25.232380230085457,55.291546143917415
0.1937,0.0,0.0,0.0,0.0,0.038740000000000004,18.795,25.23250245,55.29170155000001
0.0164,0.0,0.0,0.0,0.0,0.0032800000000000004,39.612,25.232572585232987,55.29164381789445
0.0,0.0,0.0,0.0,0.0,0.0,32.989,25.232340755592432,55.29187998976916
0.0,0.0,0.0,0.0,0.0,0.0,4.843,25.23276095,55.2915919
0.0,0.0,0.0,0.0,0.0,0.0,19.322,25.232655766569724,55.29162029590578
0.0,0.0,0.0,0.0,0.0,0.0,10.734,25.246912361211958,55.31322317312685
0.3463,0.0,0.0,0.0,1.0,0.26926,36.34,25.24710815,55.31255035
0.8735,0.7815,0.0,0.0,0.2284,0.37668,63.29,25.24705848562618,55.31291004381297
0.0,0.0,0.0,0.0,0.0702,0.01404,173.782,25.246292379928246,55.31264284485485
0.0,0.0,0.0,0.25,0.6805,0.1861,112.781,25.24731787080811,55.31349459453369
0.0,0.0,0.0,0.0,0.0,0.0,9.347,25.2366992,55.29948395
0.0,0.0,0.0,0.0,0.0,0.0,2.356,25.2366531,55.2994559
0.1046,0.0,0.0,0.0,0.0,0.02092,280.82,25.23701333670421,55.3000112218303
0.0,0.0,0.0,0.0,0.0,0.0,6.726,25.2330504,55.3005149
0.0,0.0,0.0,0.0,0.0,0.0,136.245,25.233466578814525,55.3009847325318
0.0,0.0,0.0,0.0,0.0,0.0,424.061,25.232828727323763,55.29859693543833
0.0,0.0,0.0,0.0,0.0,0.0,68.809,25.232934847442735,55.300788790461326
0.0,0.0,0.0,0.0,0.0,0.0,52.745,25.237381291481807,55.298148289372676
0.0,0.0,0.0,0.0,0.0,0.0,25.556,25.237471432753782,55.2980955925745
0.0,0.0,0.0,0.0,0.0,0.0,105.993,25.23792197425628,55.29774843119467
0.0,0.0,0.0,0.0,0.0,0.0,10.873,25.237197999294146,55.29837376882203
0.0,0.0,0.0,0.0,0.0,0.0,9.831,25.237269411744883,55.29834216980519
0.0,0.0,0.0,0.0,0.0,0.0,9.392,25.237219286876638,55.298452426996036
0.0,0.0,0.0,0.0,0.0,0.0,20.284,25.237169530312453,55.298520472882245
0.0,0.0,0.0,0.0,0.0,0.0,12.809,25.23729538634587,55.29842425179288
0.0,0.0,0.0,0.0,0.0,0.0,20.148,25.237202709815353,55.29854327467089
0.0,0.0,0.0,0.0,0.0,0.0,21.799,25.237344496557405,55.29827088724168
0.0,0.0,0.0,0.0,0.0,0.0,32.632,25.237410196109078,55.29832742527811
0.0,0.0,0.0,0.0,0.0,0.0,19.894,25.23709765,55.29870295
0.0,0.0,0.0,0.0,0.0,0.0,18.449,25.23808965,55.29726755
0.0,0.0,0.0,0.0,0.0,0.0,134.633,25.238315142501985,55.29666978372302
0.0,0.0,0.0,0.0,0.0,0.0,16.803,25.2382837,55.2960031
0.0,0.0,0.0,0.0,0.0,0.0,51.733,25.238317184201826,55.29575770063207
0.2133,0.0,0.0,0.0,0.0,0.04266,109.178,25.238663521667313,55.295699067109226
0.0,0.0,0.0,0.0,0.629,0.1258,7.354,25.23474195,55.29373055000001
0.2972,0.0,0.0,0.0,0.0,0.05944000000000001,43.139,25.2342181,55.2950515
0.0,0.0,0.0,0.0,0.0,0.0,5.775,25.23403385,55.29516
0.043,0.0309,0.0237,0.0237,0.8292,0.1901,183.242,25.2335902514901,55.29587759203072
0.0,0.0,0.0,0.0,0.0,0.0,17.447,25.23407492624487,55.295055468341225
0.0,0.0,0.0,0.0,0.0,0.0,55.154,25.23671115942619,55.29977146341014
0.0,0.0,0.0,0.0,0.0,0.0,23.145,25.23676274996453,55.29939724447505
0.0,0.0,0.0,0.0,0.0,0.0,78.868,25.235741,55.29426175
0.0,0.0,0.0,0.0,0.0,0.0,108.365,25.23496045,55.29461055
0.0,0.0,0.0,0.0,0.0,0.0,19.091,25.2353772,55.29432004999999
0.3058,0.2452,0.0,0.0,0.0,0.1102,38.778,25.234768611243833,55.29389504485583
0.0,0.0,0.0,0.0,0.0,0.0,16.737,25.2344397,55.29484575
0.0,0.0,0.0,0.0,0.0,0.0,30.323,25.23424553803693,55.29493572084214
0.0,0.0,0.0,0.0,0.0,0.0,22.157,25.234271684224513,55.29487510015048
0.0,0.0,0.0,0.0,0.0,0.0,16.016,25.23414875000001,55.29491045
0.0,0.0,0.0,0.0,0.0,0.0,124.431,25.234444299290576,55.29429427242783
0.0,0.0,0.0,0.0,0.0,0.0,14.677,25.2358191,55.3013507
0.0,0.0,0.0,0.0,0.2722,0.05444,158.032,25.235219253139533,55.30171869999336
0.0157,0.0156,0.0157,0.0255,0.0414,0.02278,163.988,25.236265531696382,55.30073334517648
0.0,0.0,0.0,0.0141,0.0248,0.00778,204.649,25.233654639111435,55.301588893756865
0.0,0.0,0.0,0.0,0.0,0.0,181.172,25.233749338765442,55.30148633117963
0.0,0.0,0.0,0.0,0.0,0.0,145.65,25.23360243811087,55.30122559019856
0.0,0.0,0.0,0.0,0.0,0.0,18.707,25.23453285,55.30162355
0.0,0.0,0.0,0.0,0.0,0.0,15.487,25.23452815,55.30179345000001
0.0,0.0,0.0,0.0,0.2962,0.05924,148.029,25.23517958884806,55.30157771551125
0.0,0.0,0.0,0.0,0.0,0.0,17.933,25.2357331,55.3012194
0.0,0.0,0.0,0.1746,0.3306,0.10103999999999999,135.699,25.235130978259317,55.301402155093825
0.0,0.0,0.0,0.0,0.0,0.0,37.07,25.23436920385796,55.30151632722082
0.04,0.0045,0.0,0.0,0.0,0.0089,164.51,25.236171360199215,55.3005441472422
0.0,0.0,0.0,0.0,0.0,0.0,27.152,25.23686305,55.2991734
0.0,0.0,0.0,0.0,0.0,0.0,77.974,25.237025745647703,55.29909796739545
0.0,0.0,0.0,0.0,0.0,0.0,18.991,25.2381235,55.29600635
0.0,0.0,0.0,0.0,0.0,0.0,116.661,25.237997713581265,55.29658825975132
0.0,0.0,0.0,0.0,0.0,0.0,64.126,25.237975981055566,55.29570649098375
0.0,0.0,0.0,0.0,0.0,0.0,211.953,25.23792590494224,55.29526130693173
0.0,0.0,0.0,0.0,0.0036,0.0007199999999999999,126.678,25.23816349224421,55.29661734631333
0.0,0.0,0.0,0.0,0.0,0.0,28.27,25.2369463,55.29884735
0.0,0.0,0.0,0.0,0.0,0.0,38.708,25.23680085,55.2991389
0.0,0.0,0.0,0.0,0.0,0.0,5.302,25.2368708,55.29894915
0.0,0.0,0.0,0.0,0.0,0.0,9.321,25.2369027,55.29901235
0.2953,0.1955,0.0,0.1896,0.2032,0.17672,13.443,25.23599255,55.2974017
0.0,0.0,0.0,0.0,0.0739,0.014779999999999998,17.943,25.235891476676944,55.29738877753915
0.8037,0.7411,0.0,0.7238,0.769,0.6075200000000001,44.445,25.236111467677492,55.2971988967745
0.0,0.0,0.0,0.0,0.0,0.0,12.064,25.23785285,55.29544475
1.0,1.0,0.1667,1.0,1.0,0.8333400000000001,71.231,25.2364928,55.29637135000001
1.0,1.0,0.741,1.0,1.0,0.9481999999999999,35.479,25.23627173799634,55.296717575357434
1.0,1.0,1.0,1.0,1.0,1.0,29.861,25.23612293953027,55.29645004117055
0.3629,0.3127,0.0,0.2872,0.3155,0.25566,56.422,25.236272,55.29791055
0.0,0.0,0.0,0.0,0.0,0.0,39.323,25.23649845,55.2983152
0.5047,0.5531,0.273,0.4499,0.4628,0.4487,86.728,25.23641964921309,55.29848290826188
0.0,0.0,0.0,0.0,0.0,0.0,24.471,25.236455764813922,55.29804785729145
0.0,0.0,0.0,0.0,0.0,0.0,63.159,25.236625683649518,55.29818226874147
0.9166,0.9166,0.0,0.9214,0.9334,0.7375999999999999,188.232,25.23678748531537,55.297083978418264
0.9335,0.8661,0.0,0.8079,0.9563,0.7127600000000001,52.474,25.235729119391745,55.29525757207586
0.9678,0.9389,0.0,0.9446,0.9531,0.76088,68.711,25.235433612284595,55.29552762305083
1.0,1.0,0.0,1.0,1.0,0.8,34.788,25.23589464952429,55.29551827623607
1.0,1.0,0.0,1.0,1.0,0.8,16.892,25.2350717,55.29565455
0.5498,0.5169,0.0,0.548,0.6986,0.46265999999999996,58.206,25.235180635548847,55.29571535768685
1.0,1.0,0.0,1.0,1.0,0.8,28.737,25.234937,55.29557565
0.961,0.8879,0.5513,0.7441,0.7487,0.7786,65.639,25.2351649,55.2959714
1.0,1.0,0.0,1.0,1.0,0.8,147.398,25.23456672472465,55.29623908273605
1.0,1.0,0.9475,1.0,1.0,0.9894999999999999,15.861,25.2362666,55.29695885
1.0,1.0,0.2223,1.0,1.0,0.8444600000000001,75.258,25.23623786485288,55.29724629693431
1.0,1.0,1.0,1.0,1.0,1.0,18.799,25.23593145,55.29634985
1.0,1.0,0.5616,1.0,1.0,0.91232,80.13,25.235678900358717,55.29625051069066
0.438,0.438,0.438,0.5453,0.7431,0.52048,20.241,25.23523265,55.29670655
1.0,1.0,1.0,1.0,1.0,1.0,24.175,25.235362371238953,55.296545046482265
0.2906,0.2411,0.2155,0.2644,0.3444,0.2712,96.189,25.23502387075284,55.2969950410993
0.0,0.0,0.0,0.0,0.0,0.0,45.129,25.23536815395424,55.297154256060196
0.0,0.0,0.0,0.0,0.0,0.0,31.974,25.235067853339206,55.29734575542714
0.0,0.0,0.0,0.0,0.0,0.0,49.642,25.235367979038497,55.297405480480435
0.0,0.0,0.0,0.0,0.0,0.0,49.45,25.235157672793395,55.29703231996296
0.8234,0.0,0.0,0.0,0.1768,0.20004,5.05,25.2357993,55.2974407
0.2478,0.0,0.0,0.0,0.0,0.04956,100.859,25.23534578105045,55.29754092612136
0.0,0.0,0.0,0.0,0.0,0.0,22.403,25.23567915407869,55.29746650235647
0.5283,0.5156,0.0,0.3118,0.3528,0.3417,45.906,25.236048911216347,55.29712608280602
0.0915,0.0427,0.0,0.0,0.0,0.026839999999999996,42.765,25.23573192544784,55.297346301324175
0.3898,0.3898,0.0426,0.4041,0.5118,0.34762,45.426,25.235689086071016,55.296482089878516
0.8282,0.7325,0.255,0.7159,0.807,0.66772,46.927,25.23564220000428,55.29638500020155
0.0146,0.0146,0.0146,0.1684,0.6145,0.16534,42.821,25.235363401303335,55.29670760714304
1.0,1.0,1.0,1.0,1.0,1.0,26.992,25.2353874,55.29636065
0.9377,0.9108,0.3278,0.884,0.8978,0.79162,174.166,25.234688531274422,55.29671671968451
0.5962,0.0,0.0,0.0,0.0,0.11923999999999998,19.52,25.2344794,55.294935
0.2547,0.0,0.0,0.0,0.0,0.05094,18.573,25.2346388,55.2948657
0.0,0.0,0.0,0.0,0.0,0.0,10.257,25.23453505,55.2948564
0.5283,0.0,0.0,0.0,0.0,0.10566,6.117,25.2345755,55.2949244
0.0,0.0,0.0,0.0,0.0689,0.01378,25.419,25.2356036,55.2967426
0.0,0.0,0.0,0.0,0.0,0.0,26.406,25.23557673271198,55.296930410693804
0.0,0.0,0.0,0.0,0.0,0.0,24.813,25.235742123907194,55.296901828620854
1.0,1.0,0.1935,1.0,1.0,0.8387,94.702,25.237131860813115,55.295945182892616
1.0,1.0,1.0,1.0,1.0,1.0,22.258,25.237578094030308,55.29563806273369
1.0,0.9938,0.9758,0.9884,1.0,0.9916,144.534,25.237239957328384,55.295121581292335
1.0,1.0,1.0,1.0,1.0,1.0,15.767,25.23753557761577,55.29575868314534
0.6809,0.0,0.0,0.0,0.0,0.13618,15.896,25.23663425,55.298545
1.0,0.7707,0.5558,0.7734,0.7719,0.77436,18.593,25.236602,55.2986602
0.1401,0.0,0.0,0.0,0.0,0.02802,17.09,25.23671414326249,55.29868315386594
1.0,0.0,0.0,0.0,0.0,0.2,4.06,25.23495245,55.29890475000001
1.0,0.0,0.0,0.0,0.0,0.2,9.317,25.23498445,55.2989257
1.0,0.0,0.0,0.0,0.0,0.2,9.552,25.23493525,55.29884935
0.3725,0.372,0.3174,0.3921,0.4659,0.38398000000000004,59.149,25.234489438828614,55.298324131008556
1.0,1.0,1.0,1.0,1.0,1.0,41.113,25.234282532502892,55.297928885288314
0.6637,0.6637,0.6637,0.8367,1.0,0.76556,13.812,25.234276320851727,55.29820057486791
1.0,1.0,0.0,0.0,0.0,0.4,8.491,25.23526665,55.2997529
1.0,1.0,0.0,0.0,0.0,0.4,26.544,25.235391947265146,55.29980692571892
1.0,0.909,0.0,0.0,0.0,0.38180000000000003,49.603,25.23525965516768,55.30003871348146
0.2296,0.2296,0.0,0.2615,0.3072,0.20558,22.761,25.235071155229644,55.30071823614972
0.59,0.5843,0.1214,0.6118,0.7805,0.5376000000000001,69.573,25.23473164888988,55.30082690865097
0.5573,0.2976,0.0,0.2625,0.2625,0.27598,44.869,25.235112135768286,55.300469212532725
0.0,0.0,0.0,0.0,0.1207,0.02414,18.121,25.23423615,55.2983528
0.0,0.0,0.0,0.0,0.2807,0.05614,7.541,25.2342316,55.29825025
0.0,0.0,0.0,0.0296,0.3407,0.07406,31.021,25.2343844,55.29834085
0.3502,0.0827,0.0,0.0066,0.1059,0.10908,31.006,25.23337665,55.3001389
0.735,0.7,0.0323,0.7274,0.7848,0.5959000000000001,83.306,25.233170379490858,55.29977387685617
0.4161,0.3895,0.1409,0.5051,0.735,0.43732,128.419,25.23360715213347,55.30063287904596
0.0,0.0,0.0,0.0,0.2497,0.04994,21.544,25.234264771880408,55.301064598471875
0.0,0.0,0.0,0.0,0.2956,0.05911999999999999,50.706,25.234089464863377,55.301064235527505
0.0,0.0,0.0,0.0,0.7937,0.15874,18.222,25.234350056875936,55.300978040969355
1.0,0.0,0.0,0.0,0.0,0.2,10.796,25.23519895,55.29965425
1.0,0.7111,0.0,0.0,0.0,0.34222,8.767,25.23528385,55.2996288
1.0,0.5059,0.0,0.0,0.0,0.30118,7.329,25.235253,55.29967575
1.0,0.0,0.0,0.0,0.0,0.2,8.322,25.23523715,55.29959995000001
0.9045,0.2548,0.0,0.1492,0.2837,0.31844,17.472,25.233874,55.29904705
0.9983,0.9326,0.6024,0.9179,0.9578,0.8817999999999999,52.109,25.233997744153882,55.298794484298675
0.5291,0.5297,0.0,0.5586,0.6404,0.45156,40.325,25.233672037629923,55.299069997917485
1.0,1.0,0.8047,1.0,1.0,0.9609400000000001,34.645,25.236407968473912,55.29881436731336
0.3835,0.3835,0.3307,0.5466,0.5611,0.44108,84.174,25.236428007611067,55.29909856683839
0.0,0.0,0.0,0.0,0.0,0.0,9.207,25.2360701,55.29978645
0.0,0.0,0.0,0.0,0.0,0.0,18.752,25.23599545,55.29969975
0.0,0.0,0.0,0.0235,0.1002,0.02474,36.302,25.23613039701951,55.299578658848745
0.0,0.0,0.0,0.0,0.0,0.0,5.794,25.23585805,55.30018355
0.0,0.0,0.0,0.0,0.0,0.0,2.457,25.23586905,55.3002226
0.0,0.0,0.0,0.0,0.0,0.0,14.091,25.235922399393942,55.300176398557525
0.9244,0.9244,0.9244,0.9945,1.0,0.9535399999999999,37.326,25.230458687908296,55.29740524654482
1.0,1.0,0.9722,0.977,0.977,0.9852399999999999,19.938,25.230237503545062,55.297267199416126
0.4673,0.4223,0.3705,0.3986,0.4073,0.41319999999999996,146.897,25.23051466156636,55.29664335646148
1.0,1.0,1.0,1.0,1.0,1.0,6.258,25.23023725,55.2963046
0.6405,0.6513,0.5394,0.5981,0.7075,0.62736,52.969,25.230146,55.2965491
0.5392,0.3837,0.2991,0.2812,0.2812,0.35688000000000003,36.435,25.230333063990894,55.296155956074514
0.958,0.958,0.0,1.0,1.0,0.7832,20.523,25.23614955,55.29939175
1.0,1.0,0.0,1.0,1.0,0.8,13.846,25.2336428,55.29799525
0.8106,0.7769,0.2426,0.7827,0.8099,0.6845399999999999,66.855,25.2338125,55.2976407
1.0,0.9877,0.0,0.9395,0.9395,0.7733399999999999,28.596,25.2335567,55.2978669
1.0,1.0,0.0,1.0,1.0,0.8,26.534,25.2337763,55.29799405
0.9336,0.9031,0.2978,0.8722,0.9278,0.7868999999999999,62.97,25.23338895,55.29850855
1.0,1.0,0.0,1.0,1.0,0.8,13.047,25.23355715,55.2981796
1.0,1.0,0.0,1.0,1.0,0.8,26.645,25.2336341,55.29829575
1.0,1.0,0.0,0.9573,0.9573,0.7829200000000001,28.898,25.23341175,55.29817
0.9385,0.7713,0.0,0.6602,0.6602,0.60604,17.482,25.23417855,55.2985177
0.1395,0.1395,0.0,0.1626,0.1835,0.12502,27.05,25.23425425,55.2986597
0.7931,0.6594,0.0,0.5388,0.5388,0.50602,11.918,25.23409935,55.29856915000001
1.0,0.0,0.0,0.0,0.0,0.2,18.756,25.23517715,55.29911485
1.0,0.0,0.0,0.0,0.0,0.2,18.494,25.2351624,55.29928495
1.0,0.0,0.0,0.0,0.0,0.2,5.071,25.23512465,55.29917645
1.0,0.0,0.0,0.0,0.0,0.2,4.208,25.23515455,55.2992065
1.0,0.0,0.0,0.0,0.0,0.2,26.103,25.2350357,55.2991328
0.7351,0.7699,0.0,0.6262,0.7323,0.5727,94.148,25.25241155,55.30813965
0.0,0.0,0.0,0.0,0.0,0.0,29.888,25.252844183810037,55.30820747464985
0.2796,0.1878,0.1531,0.1482,0.1482,0.18338000000000002,145.465,25.23324398194309,55.29154401080256
1.0,0.9036,0.9015,0.9351,1.0,0.94804,107.659,25.23372809675998,55.29231198348615
0.3402,0.3402,0.3402,0.3402,0.4052,0.3532,52.811,25.233209090224626,55.29205912983682
0.0,0.0,0.0,0.0,0.0,0.0,92.94,25.232785182298763,55.291963568061234
0.0,0.0,0.0,0.0,0.0,0.0,10.978,25.2330319,55.2910691
0.0,0.0,0.0,0.0,0.0,0.0,15.698,25.23292169220037,55.29101798388396
0.0,0.0,0.0,0.0,0.0,0.0,12.51,25.23715585,55.29347785
0.0,0.0,0.0,0.8049,0.8295,0.32687999999999995,113.248,25.237656185214952,55.29376947945155
0.0,0.0,0.0,0.0,0.0256,0.00512,24.797,25.237256970573416,55.29339927919501
0.0,0.0,0.0,0.0,0.0,0.0,18.519,25.237193325882533,55.293595122997985
0.0,0.01,0.0,0.0,0.0,0.002,61.632,25.2342359,55.2917974
0.0,0.0,0.0,0.0,0.0,0.0,9.401,25.23451665,55.29196575
0.0,0.0,0.0,0.106,0.4627,0.11374,172.067,25.23487685,55.2912109
0.0,0.0,0.0,0.0,0.0,0.0,74.464,25.23468648937146,55.29217347034051
0.7074,0.7074,0.7074,0.8509,1.0,0.7946200000000001,11.088,25.2431520426506,55.29843804636091
0.0,0.0,0.0,0.0,0.2716,0.05432,16.001,25.2353675,55.2940095
0.0,0.0,0.0,0.0,0.5417,0.10833999999999999,77.57,25.234999313376232,55.29399279822034
0.0,0.0,0.0,0.0,0.053,0.0106,90.049,25.234924539810102,55.29420011072468
0.0,0.0,0.0,0.0,0.0,0.0,70.13,25.23563655,55.2941063
0.0,0.0,0.0,0.0,0.0,0.0,128.243,25.234827479909157,55.294420783501586
0.0,0.0,0.0,0.0,0.0,0.0,23.777,25.2446745,55.30649875
0.0,0.0,0.0,0.1424,0.3101,0.0905,24.002,25.244742125190733,55.30655944810645
0.0,0.0,0.0,0.0,0.0,0.0,65.778,25.24456625278821,55.30692742037829
0.208,0.0,0.0,0.0,0.0,0.0416,25.974,25.24473285,55.30626005
0.0,0.0,0.0,0.1992,0.3334,0.10651999999999999,22.901,25.24476186687754,55.3064692387468
0.0,0.0,0.0,1.0,1.0,0.4,17.406,25.24492135,55.30655645000001
0.4559,0.0,0.0,0.0,0.0,0.09118000000000001,29.928,25.2448782,55.3057144
1.0,0.0,0.0,0.0,0.0,0.2,29.26,25.24480395,55.30599695
1.0,0.5249,0.0,0.0,0.0,0.30498000000000003,26.828,25.244896315604077,55.30597157601222
1.0,0.6652,0.0,0.0,0.0,0.33304,25.887,25.244866460746024,55.306082508093354
0.7781,0.5935,0.0,0.0,0.6512,0.40456000000000003,85.447,25.24535085,55.3061777
0.0,0.0,0.0,0.0,0.0,0.0,30.373,25.24525625,55.30423125
0.0,0.0,0.0,0.06,0.3306,0.07812,27.667,25.24531369104944,55.3042988870392
0.6928,0.0,0.0,0.0,0.0,0.13856,46.651,25.24535245,55.3038634
0.0,0.0,0.0,0.3283,0.429,0.15145999999999998,23.715,25.245352262112135,55.304181494091026
0.0,0.0,0.0,1.0,1.0,0.4,18.785,25.24551185,55.3042869
0.6548,0.0,0.0,0.0,0.0,0.13096000000000002,62.877,25.24555635,55.303063
0.1935,0.0,0.0,0.0,0.0,0.0387,28.869,25.24544555,55.30350235
0.0,0.0,0.0,0.0,0.2311,0.04622,25.072,25.245532605427247,55.30347147934848
0.2869,0.0,0.0,0.0,0.195,0.09638,24.067,25.24550169343445,55.30358466339107
0.0,0.0,0.0,0.0,1.0,0.2,15.294,25.2456704,55.30359095
0.0,0.0,0.0,0.0,0.1384,0.02768,25.025,25.246004820338513,55.301766322628296
0.8301,0.0,0.0,0.0,0.0,0.16602,110.667,25.24619245394323,55.301162105518614
0.0,0.1446,0.0,0.0,0.0,0.02892,36.04,25.24590953260658,55.30181814365071
0.0263,0.1352,0.0,0.0,0.1026,0.05282,27.953,25.24594984991947,55.30190982068088
0.9589,0.2656,0.0,0.0,0.0,0.24489999999999998,81.858,25.245735755503812,55.30237172123981
0.0,0.0,0.0,0.0,1.0,0.2,7.849,25.2460994,55.30188575
0.1002,0.0,0.0,0.0,0.0,0.02004,26.641,25.246093736077203,55.30088460174472
0.8166,0.0,0.0,0.0,0.0,0.16332,29.882,25.246140680939142,55.30097799220639
0.1563,0.0,0.0,0.0,0.0,0.031259999999999996,25.249,25.246036077545387,55.30099204540053
0.105,0.0,0.0,0.0,0.0,0.020999999999999998,24.656,25.2472173,55.29033255
0.1656,0.0,0.0,0.0,0.0,0.03312,20.53,25.24718344673376,55.29042480915765
0.0,0.0,0.0,0.0,0.0,0.0,22.702,25.247270269056642,55.29039567031694
0.0,0.0,0.0,0.0,0.0,0.0,24.625,25.24550885010715,55.29057437651151
0.0,0.0,0.0,0.0,0.0,0.0,21.222,25.245414866494258,55.290594857007
0.0,0.0,0.0,0.0,0.0,0.0,25.61,25.2454916,55.2906641
0.0,0.0,0.0,0.0,0.0,0.0,15.959,25.2453093,55.29070975
0.0,0.0,0.0,0.0,0.0,0.0,25.01,25.2451856,55.2964952
0.335,0.0,0.0,0.0,0.0,0.067,21.635,25.24522271281322,55.2965796785773
0.0,0.0,0.0,0.0,0.0,0.0,46.699,25.245349,55.2961879
0.0,0.0,0.0,0.0,0.0,0.0,22.274,25.245267998046586,55.29649090429934
0.3077,0.0,0.0,0.0,0.0,0.06154,27.384,25.2454235,55.296656
0.6601,0.3059,0.0,0.0,0.0,0.19319999999999998,102.378,25.245052365676035,55.296968384631036
0.0,0.0,0.0,0.0,0.0,0.0,62.024,25.245393205166,55.296301738086385
0.0,0.0,0.0,0.0,0.0,0.0,16.893,25.244864,55.29692575
0.1834,0.2027,0.0,0.1063,0.865,0.27148,31.126,25.244710734280947,55.2970747189841
0.848,0.827,1.0,0.8889,1.0,0.91278,5.476,25.24462405,55.29726505000001
1.0,1.0,0.7689,0.7469,1.0,0.9031600000000001,19.081,25.244598227764847,55.297191158392216
1.0,0.3605,0.0,0.0,0.0,0.2721,22.556,25.24929465,55.3090932
1.0,0.6648,0.0,0.0,0.0,0.33296000000000003,28.94,25.2494949,55.30921035
1.0,0.0,0.0,0.0,0.0,0.2,5.724,25.2491939,55.309011
0.5989,0.0,0.0,0.0,0.002,0.12018,318.59,25.250594100799432,55.30946414975015
0.0,0.0,0.0,0.0,0.0,0.0,15.051,25.24957255,55.30889425
0.3889,0.3133,0.2186,0.2234,0.2066,0.27016,19.782,25.24942865,55.30890295
0.1733,0.1488,0.1449,0.1487,0.2992,0.18297999999999998,35.181,25.2496665,55.3089771
0.1264,0.1195,0.1184,0.1383,0.1328,0.12708000000000003,38.752,25.24946415,55.30880265
0.0,0.0,0.0,0.0,0.0,0.0,22.347,25.24970166797417,55.30877877284472
0.0,0.0,0.0,0.0,0.9519,0.19038,34.631,25.2499191,55.30894015
0.0,0.0,0.0,0.0,0.0,0.0,20.923,25.249755831033607,55.3087923020504
0.0,0.0,0.0,0.0,0.7746,0.15492,14.081,25.249794760440803,55.30895829166621
0.3843,0.3401,0.2569,0.1849,0.7486,0.38296,30.471,25.24995145,55.3090624
