lat,lon,lst,ndvi,ndbi,ndwi
25.230038154016675,55.29000318039457,25.77973829000001,0.0014727540547028184,0.2824207544326782,-0.043802421540021896
25.230038154016675,55.290093011922984,25.77973829000001,-0.061772603541612625,0.1114952489733696,0.0301675982773304
25.230038154016675,55.2901828434514,26.420617040000025,-0.061772603541612625,0.1114952489733696,0.0301675982773304
25.230038154016675,55.29027267497981,26.420617040000025,-0.008849557489156723,0.15816326439380646,0.02956167235970497
25.230038154016675,55.290362506508224,26.420617040000025,0.0024096386041492224,0.1369294673204422,-0.015521064400672913
25.230038154016675,55.29054216956504,26.63424329000003,0.017199017107486725,0.07820895314216614,-0.03070761077105999
25.230038154016675,55.290632001093456,25.83100859000001,0.013084111735224724,0.023940006271004677,-0.04849279299378395
25.230038154016675,55.29072183262187,25.83100859000001,0.02315325289964676,0.11558486521244049,-0.06957928836345673
25.230038154016675,55.29081166415028,26.03779880000002,0.02664576843380928,-0.06822612136602402,-0.08228731155395508
25.230038154016675,55.290901495678696,26.03779880000002,0.016152717173099518,-0.08242245018482208,-0.08453410118818283
25.230038154016675,55.2909913272071,26.03779880000002,0.022621629759669304,-0.061650991439819336,-0.11275626718997955
25.230038154016675,55.291081158735516,26.06856098000003,0.022621629759669304,-0.061650991439819336,-0.11275626718997955
25.230038154016675,55.29117099026393,26.06856098000003,0.03569023683667183,-0.05763952434062958,-0.12177778035402298
25.230038154016675,55.29126082179234,26.06856098000003,0.03657587617635727,0.03257650509476662,-0.09280138462781906
25.230038154016675,55.29144048484917,26.302695350000022,0.06868782639503479,0.06859205663204193,-0.13119900226593018
25.230038154016675,55.291530316377575,26.302695350000022,0.04655870422720909,0.04439746215939522,-0.09228584915399551
25.230038154016675,55.29162014790599,26.302695350000022,0.010375100187957287,0.01604278013110161,-0.08721422404050827
25.230038154016675,55.2917099794344,26.576136950000006,0.013192611746490002,-0.010882708244025707,-0.07212656736373901
25.230038154016675,55.291799810962814,26.576136950000006,0.019639935344457626,0.003597122384235263,-0.08477666229009628
25.230038154016675,55.29188964249123,26.576136950000006,0.026378896087408066,0.04671280458569527,-0.07477567344903946
25.230038154016675,55.291979474019634,26.88375875,0.011428571306169033,0.09115281701087952,-0.06689536571502686
25.230038154016675,55.29206930554805,26.88375875,0.011428571306169033,0.09115281701087952,-0.06689536571502686
25.230038154016675,55.29215913707646,26.88375875,0.046296294778585434,0.15758754312992096,-0.08782435208559036
25.230038154016675,55.29233880013329,27.07516787,-0.014732965268194675,0.2920019030570984,-0.05968169867992401
25.230038154016675,55.2924286316617,27.07516787,0.012366035021841526,0.20376597344875336,-0.09745127707719803
25.230038154016675,55.292518463190106,27.07516787,0.041322313249111176,0.1728169471025467,-0.09431438148021698
25.230038154016675,55.29260829471852,27.153782330000013,0,0.10775428265333176,-0.06690455228090286
25.230038154016675,55.29269812624693,27.153782330000013,0.01886792480945587,0.08377659320831299,-0.0791180282831192
25.230038154016675,55.292787957775346,27.153782330000013,0.03879310190677643,0.050210561603307724,-0.08314193785190582
25.230038154016675,55.29287778930376,27.145237280000032,0.026948288083076477,0.05781865864992142,-0.070011667907238
25.230038154016675,55.292967620832165,27.145237280000032,0.026948288083076477,0.05781865864992142,-0.070011667907238
25.230038154016675,55.29305745236058,27.145237280000032,0.03203342482447624,0.05221853405237198,-0.08371786773204803
25.230038154016675,55.293237115417405,27.11789312000002,0.03463812917470932,0.02849200926721096,-0.07727975398302078
25.230038154016675,55.29332694694582,27.11789312000002,0.031319908797740936,-0.007524752523750067,-0.08152492344379425
25.230038154016675,55.29341677847423,27.11789312000002,0.028671737760305405,0.1390230804681778,-0.05865102633833885
25.230038154016675,55.29350661000264,27.179417479999984,0.060041408985853195,0.2964233160018921,-0.1147540956735611
25.230038154016675,55.29359644153105,27.179417479999984,0.056910570710897446,0.19579751789569855,-0.10580204427242279
25.230038154016675,55.293686273059464,27.179417479999984,0.039170507341623306,0.11925336718559265,-0.11870503425598145
25.230038154016675,55.29377610458788,27.17429045,0.05919003114104271,0.030881885439157486,-0.09173715114593506
25.230038154016675,55.29386593611629,27.17429045,0.041009463369846344,0.050086356699466705,-0.11752577126026154
25.230038154016675,55.2939557676447,27.17429045,0.041009463369846344,0.050086356699466705,-0.11752577126026154
25.230038154016675,55.29413543070152,27.169163420000018,0.0528789646923542,0.013311600312590599,-0.12300123274326324
25.230038154016675,55.294225262229936,27.169163420000018,0.06436781585216522,0.014210525900125504,-0.13917842507362366
25.230038154016675,55.29431509375835,27.037569649999995,0.08666666597127914,0.042394015938043594,-0.15003488957881927
25.230038154016675,55.29440492528676,27.037569649999995,0.14870396256446838,0.05054454132914543,-0.2106398344039917
25.230038154016675,55.29449475681517,27.037569649999995,0.3028571307659149,-0.025781678035855293,-0.3202614486217499
25.230038154016675,55.29458458834358,27.037569649999995,0.6407448053359985,-0.21283860504627228,-0.6155829429626465
25.230038154016675,55.294674419871995,26.866668650000037,0.6223107576370239,-0.08855818212032318,-0.5924912095069885
25.230038154016675,55.29476425140041,26.866668650000037,0.646528422832489,-0.2778070569038391,-0.5692137479782104
25.230038154016675,55.29494391445723,26.834197459999984,0.6650793552398682,-0.31248044967651367,-0.6000000238418579
25.230038154016675,55.29503374598564,26.834197459999984,0.7295668721199036,-0.32352107763290405,-0.6557267308235168
25.230038154016675,55.295123577514055,26.834197459999984,0.7838030457496643,-0.382304310798645,-0.6747370362281799
25.230038154016675,55.29521340904247,26.755583,0.7662337422370911,-0.33152255415916443,-0.6797975897789001
25.230038154016675,55.29530324057088,26.755583,0.6010817885398865,-0.26141732931137085,-0.5505397319793701
25.230038154016675,55.295393072099294,26.755583,0.46474677324295044,-0.1855708509683609,-0.450409471988678
25.230038154016675,55.2954829036277,26.755583,0.4285714328289032,-0.20104438066482544,-0.45372459292411804
25.230038154016675,55.295572735156114,26.56075586000003,0.49272727966308594,-0.2104681134223938,-0.5028680562973022
25.230038154016675,55.29566256668453,26.56075586000003,0.561133623123169,-0.20943668484687805,-0.5062029957771301
25.230038154016675,55.29584222974135,26.26851515000004,0.5495367050170898,-0.28051117062568665,-0.5644960403442383
25.230038154016675,55.29593206126976,26.26851515000004,0.4350515604019165,-0.1021069660782814,-0.49298813939094543
25.230038154016675,55.29602189279817,26.26851515000004,0.19223061203956604,-0.1120714470744133,-0.26370418071746826
25.230038154016675,55.296111724326586,26.03779880000002,0.12599174678325653,-0.14954397082328796,-0.14660830795764923
25.230038154016675,55.296201555855,26.03779880000002,0.4781741201877594,-0.04283604025840759,-0.4454490542411804
25.230038154016675,55.29629138738341,26.03779880000002,0.8058810234069824,-0.3185560405254364,-0.6723996996879578
