id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,svf,gvi,svf_percent,gvi_percent
1229480339052845,1767269177920,97.0,106609934906640,False,ZVnDpUMt7bzF9LCAEHf0Ia,55.30438721179962,25.254744208578657,,0.1226717631022135,,12.26717631022135,0.0
317554774721181,1716707817789,207.847,104723918435539,False,IzD18e9xfdctWqKYyuioEX,55.302654504776,25.247582908954953,,0.2595698038736979,0.0035247802734375,25.95698038736979,0.35247802734375
283519563465239,1496292113000,270.0,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.29967188835144,25.24723356646733,1805883732926354.0,0.1449449327256944,0.0014682345920138,14.49449327256944,0.14682345920138
374735457208397,1613727536500,293.0879174755,104723918435539,False,l890jopinugy0dw9uav6hd,55.304548144340515,25.254739356892557,,0.6027336120605469,0.0014317830403645,60.27336120605469,0.14317830403645
465994992581470,1716707751190,227.791,104723918435539,False,rMoQ3KYJXv9Gh0tI82bDkd,55.3050309419632,25.25151294272473,,0.1301167805989583,0.015228271484375,13.011678059895829,1.5228271484375
749141175765628,1496322093000,278.23299680785,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.304033160209656,25.245346129265172,1805883732926354.0,0.3609483506944444,0.0574239095052083,36.09483506944444,5.74239095052083
495740586704092,1727261944851,100.0,106609934906640,False,LPjUZu8fhHkAgomrlIdeW5,55.30411899089813,25.254826687212613,,0.2803332010904948,0.0006484985351562,28.03332010904948,0.06484985351562
988996949438389,1716707841847,254.499,104723918435539,False,IzD18e9xfdctWqKYyuioEX,55.301812291145325,25.246122456599707,,0.1834920247395833,0.0226694742838541,18.34920247395833,2.26694742838541
897762852926630,1767256057005,66.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.302525758743286,25.25156631267869,,0.1612828572591146,0.0090293884277343,16.12828572591146,0.9029388427734301
914936912624429,1496322758000,296.69428442287,111480967750226,False,mFYK0hGDlQTlFZnS5pG3Ww,55.30491292476654,25.251314018144257,1805883732926354.0,0.0537584092881944,0.0726453993055555,5.37584092881944,7.26453993055555
289084842706790,1496322168000,106.47639924362,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.303539633750916,25.24591381911594,1805883732926354.0,0.2168511284722222,0.0177120632595486,21.68511284722222,1.77120632595486
1162512592537827,1767255991938,60.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.30021905899048,25.24771391212886,,0.1219037373860677,0.0024579366048177,12.19037373860677,0.24579366048176998
1398216927213127,1496322094000,208.58844525004,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30395805835724,25.245307312768247,1805883732926354.0,0.4143083360460069,0.0941433376736111,41.43083360460069,9.41433376736111
609241757701638,1676372429124,211.32529997825625,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.300310254096985,25.248334962290382,,0.3499933878580729,0.0337371826171875,34.99933878580729,3.37371826171875
2605910203048041,1613727572000,201.58836062268,104723918435539,False,l890jopinugy0dw9uav6hd,55.30239164829254,25.25187197650884,,0.3627408345540364,0.0068155924479166,36.27408345540364,0.68155924479166
491945277001980,1727261952818,107.0,106609934906640,False,LPjUZu8fhHkAgomrlIdeW5,55.30488610267639,25.25447251385891,,0.2128918965657552,,21.28918965657552,0.0
954030148748123,1496322161000,116.03814475405,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30312120914459,25.246059380188896,1805883732926354.0,0.1207343207465277,1.864963107638889e-05,12.073432074652771,0.001864963107638889
2428196740668756,1676372477193,212.2961504459381,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30011713504791,25.24796621413985,,0.3440729777018229,0.0369618733723958,34.40729777018229,3.69618733723958
155929230237247,1676372333120,207.29634761810303,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.3009968996048,25.249513978472095,,0.2881647745768229,0.0912335713704427,28.81647745768229,9.12335713704427
321150299569559,1496292128000,312.11157601585,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.29967188835144,25.24723356646733,1805883732926354.0,0.1454993353949653,0.0019378662109375,14.549933539496529,0.19378662109375
329824445152618,1496292174000,86.057561182582,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.29967725276947,25.24723356646733,1805883732926354.0,0.1445973714192708,,14.459737141927079,0.0
831249517745192,1613727516000,295.06961146303,104723918435539,False,l890jopinugy0dw9uav6hd,55.30489146709442,25.25457925114273,,0.5975697835286459,8.7738037109375e-05,59.756978352864586,0.0087738037109375
1087020635719672,1715515545902,297.3546016216278,106609934906640,False,6zcfny5GKPDdmUXC038b7V,55.30422627925873,25.245365537508988,,0.1597874959309896,0.0194333394368489,15.978749593098959,1.9433339436848902
994776924596000,1496322340000,107.48013523155,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.3033572435379,25.247073450824814,1805883732926354.0,0.1386532253689236,0.0007900661892361,13.86532253689236,0.07900661892361
300414258470537,1496322205000,146.44241965825,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30319631099701,25.24548683896259,1805883732926354.0,0.1175299750434027,0.0302056206597222,11.752997504340271,3.02056206597222
820702908876689,1496322318000,281.07515547203,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30394196510315,25.247345162093396,1805883732926354.0,0.1619974772135416,,16.19974772135416,0.0
4407726412611009,1496322288000,311.57252875024,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.3028529882431,25.247917694563057,1805883732926354.0,0.125396728515625,0.0611419677734375,12.5396728515625,6.11419677734375
1367581817332973,1676372502976,208.2961504459381,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30011177062988,25.24796621413985,,0.3453114827473958,0.0337359110514322,34.53114827473958,3.3735911051432197
917043532812750,1676372420564,211.40216708183289,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30042290687561,25.2485387436829,,0.3372459411621094,0.0427080790201822,33.72459411621094,4.27080790201822
286973543139000,1580453995000,116.3023212064,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.3002405166626,25.246505766392005,,0.3366266886393229,0.0354283650716145,33.66266886393229,3.54283650716145
375594773823247,1580454001000,116.6638542726,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.300830602645874,25.24622434919412,,0.4832038879394531,0.0228373209635416,48.32038879394531,2.28373209635416
216805146633599,1580454012500,103.95437332835,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.3021502494812,25.245680921036467,,0.3128674825032552,0.0056037902832031,31.28674825032552,0.56037902832031
1111358296042916,1496322430000,24.941531978239,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30417263507843,25.247544093172607,1805883732926354.0,0.2955661349826389,0.0026974148220486,29.55661349826389,0.26974148220486
4573249782946561,1767255987939,61.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.29998302459717,25.24730634623508,,0.1445465087890625,0.0069745381673177,14.45465087890625,0.69745381673177
3975009649254400,1580453990500,119.37910537271,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.299805998802185,25.246724106872335,,0.3131484985351562,0.0015602111816406,31.314849853515618,0.15602111816406
1966982460916950,1767256086874,62.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.303813219070435,25.25373990542512,,0.2373034159342447,0.0005416870117187,23.73034159342447,0.054168701171870004
811268982854155,1613727667500,207.2582190903,104723918435539,False,d6pbfqyf2ifjmfjwl025zt,55.29857754707336,25.24534127720375,,0.3706639607747395,0.0204938252766927,37.066396077473954,2.04938252766927
523764295300638,1496322364000,92.301936202965,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30373275279999,25.246665882782622,1805883732926354.0,0.3848639594184028,0.0039248996310763,38.48639594184028,0.39248996310762996
300803891694618,1496292080000,20.24552105965,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.29966652393341,25.24723356646733,1805883732926354.0,0.1449805365668403,0.0015767415364583,14.498053656684029,0.15767415364583
2094588577588896,1715515813912,307.35530185699463,106609934906640,False,6zcfny5GKPDdmUXC038b7V,55.2999883890152,25.246835702966337,,0.3866678873697917,0.0100962320963541,38.66678873697917,1.00962320963541
2966627570272965,1533881151476,217.76377868652,105455461693813,False,R65hV5P2R5iatnb_0iySlA,55.29946804046631,25.24670955085253,492619558525608.0,0.4903055826822917,0.0194244384765625,49.03055826822917,1.94244384765625
306127370984895,1533881154449,207.86172485352,105455461693813,False,R65hV5P2R5iatnb_0iySlA,55.299312472343445,25.246442690180203,492619558525608.0,0.4576059977213542,0.0239702860514322,45.76059977213542,2.3970286051432197
3001860996715896,1496292091000,312.12857964467,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.29967188835144,25.24723356646733,1805883732926354.0,0.1451924641927083,0.0019616021050347,14.519246419270829,0.19616021050347
1095109766018819,1767255970921,58.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.29936075210571,25.246166124864928,,0.1702054341634114,0.0014495849609375,17.02054341634114,0.14495849609375
1106171066533819,1496322111000,253.32297861876,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30347526073456,25.245535359510143,1805883732926354.0,0.2832760281032986,0.037229749891493,28.32760281032986,3.7229749891492996
925573644887244,1496322744000,61.1560685811,111480967750226,False,YkxxoJQOF-ALMZRS-MSvxg,55.30445694923401,25.250430983147297,1805883732926354.0,0.2854207356770833,0.1271735297309028,28.542073567708332,12.717352973090279
194436502406815,1496322315000,150.91482650199,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.304076075553894,25.24739368189884,1805883732926354.0,0.3270585801866319,0.1072252061631944,32.70585801866319,10.722520616319441
25606241052324311,1716707788560,206.203,104723918435539,False,rMoQ3KYJXv9Gh0tI82bDkd,55.3037166595459,25.249421792434006,,0.2802747090657552,0.0686912536621093,28.02747090657552,6.86912536621093
1344762346364324,1676372428056,216.23705959320068,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30032098293304,25.248354370056788,,0.3520253499348958,0.0386149088541666,35.20253499348958,3.8614908854166603
148077857330218,1613727582000,201.58836797233,104723918435539,False,l890jopinugy0dw9uav6hd,55.30237019062042,25.251828310294485,,0.363751729329427,0.0104230244954427,36.375172932942704,1.04230244954427
512200203270744,1496322150000,113.39727898382,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30275642871857,25.2464863583303,1805883732926354.0,0.0466088189019097,0.00030517578125,4.6608818901909705,0.030517578125
316552580103129,1613727523500,307.82278204544,104723918435539,False,l890jopinugy0dw9uav6hd,55.30484855175018,25.254603509603243,,0.6141802469889323,0.0006039937337239,61.41802469889323,0.06039937337239001
4546534942042913,1580454015000,113.93261650513,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.3024560213089,25.24559843619295,,0.2929979960123698,0.0075658162434895,29.29979960123698,0.7565816243489499
2575537602584186,1676372500779,213.2961504459381,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30011177062988,25.24796621413985,,0.3452466328938802,0.0320714314778645,34.524663289388016,3.20714314778645
1531732857828340,1762604994353,336.0,106609934906640,False,5X693Rk8cplx4iBvetJgKA,55.30173182487488,25.24604967612281,,0.208349863688151,0.2180290222167968,20.834986368815102,21.80290222167968
852757477622011,1767269179984,79.0,106609934906640,False,ZVnDpUMt7bzF9LCAEHf0Ia,55.304532051086426,25.254666581577897,,0.1341629028320312,0.0005098978678385,13.41629028320312,0.05098978678385
2559513961112545,1767256191908,61.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.304553508758545,25.25490431411106,,0.19329833984375,0.0021769205729166,19.329833984375,0.21769205729166002
305095647919971,1496322216000,298.9337765024,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30292272567749,25.245617844396477,1805883732926354.0,0.211057874891493,,21.1057874891493,0.0
451431157475105,1716707898804,283.981,104723918435539,False,IzD18e9xfdctWqKYyuioEX,55.29995620250702,25.24679688694529,,0.2805684407552083,0.0182520548502604,28.056844075520832,1.82520548502604
4074295725969455,1496322314000,131.88110714254,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30410289764404,25.2474227937728,1805883732926354.0,0.3571489122178819,0.0449964735243055,35.71489122178819,4.49964735243055
725618395668715,1676372305404,209.87670373916623,106609934906640,False,bA3hLdalrkNnqY5w48iv6o,55.30101299285889,25.249562497411404,,0.2799301147460937,0.0889371236165364,27.993011474609368,8.89371236165364
929915518186540,1676372376726,81.16413426399231,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30096471309662,25.24952853415591,,0.2941703796386719,0.0718472798665364,29.417037963867188,7.18472798665364
25207449638927754,1767255981942,62.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.2996826171875,25.246792034941777,,0.1446050008138021,0.0028216044108072,14.460500081380209,0.28216044108072
377542078649323,1716707777916,210.116,104723918435539,False,rMoQ3KYJXv9Gh0tI82bDkd,55.30409216880798,25.250047685738775,,0.342816670735677,0.0259780883789062,34.281667073567704,2.59780883789062
250524790192978,1580454045500,106.21889771466,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.30439257621765,25.245093821813512,,0.5321311950683594,0.0223630269368489,53.21311950683594,2.23630269368489
196804136270109,1676372386324,204.2963523864746,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.301023721694946,25.249557645518337,,0.2941004435221354,0.0720469156901041,29.41004435221354,7.20469156901041
6033679296675302,1676372536023,210.2961504459381,106609934906640,False,4D8x3iRjBQWsmopULgTIKN,55.30011177062988,25.24796621413985,,0.3451436360677083,0.0350570678710937,34.51436360677083,3.50570678710937
1377082289321066,1613727604500,206.93333327484,104723918435539,False,l890jopinugy0dw9uav6hd,55.30097544193268,25.2494848670992,,0.585974375406901,0.02349853515625,58.5974375406901,2.349853515625
3172412889603691,1767255986907,61.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.2999347448349,25.247214158521885,,0.1380691528320312,0.0072568257649739,13.80691528320312,0.72568257649739
174330757918229,1496322097000,288.59736115399,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30389368534088,25.245380093689818,1805883732926354.0,0.2928517659505208,0.0203314887152777,29.285176595052082,2.03314887152777
788409025212130,1496322166000,111.3836285708,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30344843864441,25.245947783381908,1805883732926354.0,0.1547698974609375,0.0033518473307291,15.47698974609375,0.33518473307291
496013051518731,1496322348000,41.829179988269,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30385613441467,25.24698126293491,1805883732926354.0,0.0656026204427083,0.0172373453776041,6.56026204427083,1.7237345377604099
449763640819173,1727525469122,137.0,106609934906640,False,93cAitXrnY4RQlZohzMegU,55.3050309419632,25.254550140983724,,0.1374003092447916,0.0033365885416666,13.74003092447916,0.33365885416666
1505956367379267,1762604974504,325.0,106609934906640,False,5X693Rk8cplx4iBvetJgKA,55.30217707157135,25.245884706880403,,0.2423006693522135,0.000165303548177,24.230066935221352,0.0165303548177
4524814584213289,1613727664500,206.25973037566,104723918435539,False,d6pbfqyf2ifjmfjwl025zt,55.29884576797485,25.24580222217523,,0.4089075724283854,0.0095570882161458,40.89075724283854,0.9557088216145799
1375923803197158,1676372282005,209.4230396747589,106609934906640,False,bA3hLdalrkNnqY5w48iv6o,55.301817655563354,25.250891908809137,,0.1307856241861979,0.0059598286946614,13.078562418619791,0.59598286946614
512789343412362,1613727570500,178.96372400791,104723918435539,False,l890jopinugy0dw9uav6hd,55.30239164829254,25.251886531910145,,0.3617744445800781,0.0110664367675781,36.17744445800781,1.10664367675781
3939169056173971,1496322283000,293.95319235615,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30274033546448,25.247728468028345,1805883732926354.0,0.0719146728515625,0.0055338541666666,7.19146728515625,0.55338541666666
490080510033924,1716707827633,209.084,104723918435539,False,IzD18e9xfdctWqKYyuioEX,55.302289724349976,25.246947298957835,,0.2175254821777343,,21.75254821777343,0.0
212900717062610,1496322349000,113.6197872829,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30390441417694,25.246947298957835,1805883732926354.0,0.4472690158420139,0.0195363362630208,44.72690158420139,1.9536336263020802
285803079948330,1496322079000,224.50235614102,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30411899089813,25.24525394006473,1805883732926354.0,0.4326222737630208,0.0769195556640625,43.26222737630208,7.69195556640625
161533955909449,1496292054000,116.8166953893,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.300052762031555,25.247937102396097,1805883732926354.0,0.1880289713541666,0.0002322726779513,18.80289713541666,0.02322726779513
174872374537244,1496322195000,182.00383118072,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30324995517731,25.245491691018216,1805883732926354.0,0.1432562934027778,0.0320926242404513,14.325629340277779,3.20926242404513
