id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,svf,gvi,svf_percent,gvi_percent,lst,ndvi,ndbi,lst_norm,gvi_norm,ndvi_norm,svf_norm,priority_score,priority_level
203977408045421,1496323690000,90.0,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.313259959220886,25.24887837857753,1805883732926354.0,0.2170783148871528,0.0068427191840277,21.70783148871528,0.68427191840277,49.95539375000004,0.0334544628858566,0.0197353102266788,0.553905893101878,0.9894700966759047,0.8703625338062606,0.29600435105022266,0.6874030408285128,High
872323972084672,1769845017097,118.08093724878594,916841867669093,False,2t0K4ny7eZ1O8kxWwdzvlS,55.30174255371094,25.24253190109971,,0.1981970469156901,0.0017363230387369,19.819704691569008,0.17363230387369,49.07525360000005,0.0079373102635145,0.1614237427711486,0.4362722704431311,0.997328428195087,0.9142451405952849,0.2702572656701097,0.6472286331955978,High
903540850492472,1533881008471,27.331604003906,105455461693813,False,R65hV5P2R5iatnb_0iySlA,55.29674828052521,25.24167791552604,492619558525608.0,0.3525530497233073,0.005139668782552,35.255304972330734,0.5139668782551999,47.68241045000002,0.027982622385025,0.1278194189071655,0.2501142074006414,0.9920909537868468,0.8797726207647879,0.48074192110889363,0.59613423372626,Medium
2039061560282711,1769846364091,63.4710266279327,916841867669093,False,E65a3eUgdw4MPoXrc1f7Fi,55.305529832839966,25.242371779261777,,0.2334445317586263,0.2687079111735026,23.344453175862633,26.87079111735026,48.111371960000014,0.4455531239509582,-0.1303975731134414,0.3074463225217004,0.5864807019174556,0.1616642017686405,0.3183218343768803,0.34967981999830416,Low
180966813898494,1496322769000,298.82716897299,111480967750226,False,mFYK0hGDlQTlFZnS5pG3Ww,55.30523478984833,25.251847717502784,1805883732926354.0,0.0802781846788194,0.3085598415798611,8.027818467881941,30.85598415798611,48.241256720000024,0.1086633428931236,0.2906160950660705,0.32480584741891516,0.5251517975586826,0.7410235845415178,0.10945943056034795,0.4258339198495925,Medium
1230815605661266,1769846184089,203.64592244341696,916841867669093,False,E65a3eUgdw4MPoXrc1f7Fi,55.306291580200195,25.24458435324682,,0.2045075098673502,0.0025266011555989,20.45075098673502,0.25266011555989,49.34185916000001,0.0145653942599892,0.0021060307044535,0.4719049794426689,0.9961122539583146,0.9028466272859568,0.2788624095963545,0.6601887421632907,High
1179090220667781,1769854813220,146.61338143514809,916841867669093,False,iDBOCWyKguIjb1cGVh8lv5,55.304054617881775,25.23978553974824,,0.4836053848266601,0.003149668375651,48.36053848266601,0.3149668375650999,52.383896960000015,0.0136032188311219,0.0437250062823295,0.8784833257195084,0.9951534037957748,0.9045013090065996,0.6594489690819966,0.8799992884003665,Critical
1292537959565441,1769844891288,299.5181534780702,916841867669093,False,2t0K4ny7eZ1O8kxWwdzvlS,55.3029602766037,25.24065409536618,,0.0224647521972656,,2.2464752197265603,0.0,49.25469965000002,-0.0031492882408201,-0.0087748514488339,0.4602558245774347,,0.9333110939950983,0.030623232458094812,,
1963183107946497,1769844432441,293.0547452756422,916841867669093,False,cPRTfkuXU6Ch7DSwy5vxLJ,55.30168354511261,25.23691780645234,,0.4833466211954753,0.039039929707845,48.33466211954753,3.9039929707845,49.47516194000002,0.0402708612382411,0.1448035985231399,0.4897213339424416,0.9399211883871506,0.8586401706945889,0.6590961109309734,0.701461281452328,High
277510193953731,1496238984000,288.39627182851,111480967750226,False,5XWqF4U3tXjYVDh5vInyHA,55.30462861061096,25.235001094193507,1805883732926354.0,0.0038079155815972,2.2040473090277777e-05,0.38079155815972,0.0022040473090277,50.12287673,0.0318100899457931,0.0873719006776809,0.5762905436272266,0.9999665707001155,0.8731904108900125,0.00518218866842717,0.6559232706041862,High
1364783123894274,1580452643500,319.66963401764,104723918435539,False,HREJXmLLGPaxm5Xfu29y3w,55.3138393163681,25.248723117029215,,0.4679133097330729,0.0460802714029947,46.79133097330729,4.60802714029947,49.25811767000002,0.1165084913372993,0.0290144681930542,0.46071265417999263,0.9290866707597176,0.7275320492800225,0.6380507664911335,0.6577707541916009,High
25518288404495137,1767269425925,184.0,106609934906640,False,ZVnDpUMt7bzF9LCAEHf0Ia,55.31337797641754,25.24714623068847,,0.0827916463216145,,8.27916463216145,0.0,49.24615460000001,0.0214948765933513,0.0156853422522544,0.4591137505710378,,0.8909297902866682,0.11288686518044305,,
124995026270269,1496321572000,270.0,111480967750226,False,2o_aVX9zoMounQF1Ni4jWQ,55.30364692211151,25.24129944272775,1805883732926354.0,0.2810787624782986,0.0100792778862847,28.10787624782986,1.00792778862847,50.529621109999994,0.0284472312778234,0.1857244074344635,0.630653266331657,0.9844892940628749,0.8789736190244642,0.38327735575442,0.7316699572164373,High
300351551589586,1496323555000,270.0,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.30996084213257,25.251629386230434,1805883732926354.0,0.4090050591362847,0.0187801784939236,40.90050591362847,1.87801784939236,51.99082466000005,0.107769601047039,0.0410633087158203,0.8259479214253148,0.971099310296469,0.7425605789931748,0.5577216402904477,0.8053243579864454,Critical
327910015347042,1591514961500,15.525594060951,104723918435539,False,9h3Sm7kHFiJ8PI51fCtE0Q,55.30811548233032,25.246369909895098,,0.39776611328125,0.1713651021321614,39.776611328125,17.13651021321614,50.13142177999998,0.1249753013253212,0.0201207380741834,0.5774326176336197,0.7362834282806985,0.7129714241601008,0.5423958634967809,0.6389975684801598,High
183175397000825,1496322588000,114.63908288023,111480967750226,False,mFYK0hGDlQTlFZnS5pG3Ww,55.30666172504425,25.245132638378635,1805883732926354.0,0.0163692898220486,,1.63692898220486,0.0,49.04278241,0.0272350534796714,0.2145166248083114,0.4319323892188208,,0.8810582372599689,0.022311270017692023,,
262135882275393,1455361705393,290.79667400176,109480207946971,False,rbB2SVHEeScRoKogMdp-AA,55.309295654296875,25.245481986906785,,0.4708938598632812,0.0478070576985677,47.08938598632812,4.78070576985677,49.16924915000001,-0.0170289855450391,-0.1217811331152916,0.44883508451347753,0.9264292860235359,0.9571804225274061,0.6421151375279815,0.6988947104459535,High
