id,x1,y1,x2,y2,length
1800,329941.3508504428,2792559.2293388555,329943.842865253,2792615.607433316,90.48579708512702
1801,329941.3508504428,2792559.2293388555,329971.3950393225,2792559.1065415605,30.044439828627638
1802,329942.52223837917,2792585.8905530707,329972.97987518203,2792584.998173405,30.470706934415865
1803,328801.4329299941,2792325.123006338,328822.0459552893,2792361.575074014,41.87660504000073
1804,328766.2126962018,2792365.3501545503,328780.88135711657,2792387.498003598,26.56495493061311
1805,328780.88135711657,2792387.498003598,328926.11173795315,2792327.445634854,157.83601882181654
1806,328780.88135711657,2792387.498003598,328784.0549602221,2792397.0293330094,10.045794992079232
1807,329199.6354205959,2794043.1670789407,329185.7489166702,2794050.8534520543,15.871840564968423
1808,329189.55354772304,2794024.2511591734,329259.21652307117,2793983.301838846,80.8070353969063
1809,329206.1494577107,2794054.79436096,329276.72615495196,2794015.207265722,80.92100038219039
1810,330093.8171063777,2791884.4119377015,330113.3585228442,2791887.113378592,19.727258816220502
1811,329905.8349020488,2791793.76201338,329915.1476582439,2791806.772451184,15.999966243962302
1812,329905.8349020488,2791793.76201338,329861.98274195264,2791846.6458708467,68.70017704244374
1813,329867.4902416897,2791879.9769302816,329890.22828441754,2791870.0421369714,24.902386794860277
1814,329883.9724917598,2791881.3871361953,329928.81889423035,2791883.57085497,44.8995372162808
1815,329419.6651217128,2792083.2245266708,329400.8154484588,2792095.426458422,22.454338561780325
1816,327943.2711257793,2792369.3751148568,327940.21841853444,2792363.8526968686,90.1046998548448
1817,328785.10632912733,2792397.3040602477,328810.6793010356,2792381.404673542,30.11311384105087
1818,328789.45334795665,2792402.4225329896,328800.6633437596,2792387.7351365383,18.47656949820235
1819,327970.1553078603,2791789.2803417267,327986.528134742,2791819.3045072877,34.20343016838275
1820,327970.1553078603,2791789.2803417267,328044.6378312799,2791744.697018535,86.80621522552875
1821,327970.1553078603,2791789.2803417267,327957.8714004891,2791791.59672263,12.500400025268801
1822,328044.6378312799,2791744.697018535,328049.5492198935,2791755.336107014,11.718017826632206
1823,327957.8714004891,2791791.59672263,327951.0607725361,2791801.1883502696,77.96424962761934
1824,327957.8714004891,2791791.59672263,328041.9710236293,2791944.0267280983,174.09372721374226
1825,328040.3414846667,2791787.2252077237,327988.1323774397,2791846.425580425,79.14100886198952
1826,328040.3414846667,2791787.2252077237,328036.2260628532,2791763.891533973,23.693818337249812
1827,328040.3414846667,2791787.2252077237,327986.528134742,2791819.3045072877,62.64948595666636
1828,327998.7940234846,2791830.636657123,327986.528134742,2791819.3045072877,16.699390603704252
1829,328029.1218279607,2791974.798918893,328028.53684522386,2791950.9661791855,23.839917927085175
1830,328053.42562091874,2791961.3071127054,328032.53798985813,2791948.6553945933,24.420464830019924
1831,328041.9710236293,2791944.0267280983,328025.68372918596,2791952.431515513,27.566702277726662
1832,328058.2584575594,2791958.631268173,328061.53317313694,2791964.9706750964,26.15317498487704
1833,328209.9029404988,2791677.3592228773,328204.9229605144,2791664.483171918,13.805538343455396
1834,328209.9029404988,2791677.3592228773,328321.14744102635,2791875.985483443,227.86069567335346
1835,328219.6988222145,2791678.2762381085,328219.87093583785,2791690.249514929,11.974513807234652
1836,328226.25398367655,2791672.354868441,328241.34718297404,2791666.6907305666,16.12101494610591
1837,328236.3357254499,2791736.2917600246,328225.37851100334,2791661.3321597963,791.545948874704
1838,328225.37851100334,2791661.3321597963,328377.46287004283,2791690.753982148,155.17935600033985
1839,328284.2734843793,2791672.2944264347,328291.513198848,2791692.530944881,21.492560210877627
1840,328242.0983243208,2791733.0281278207,328236.3357254499,2791736.2917600246,27.69228932075552
1841,328321.14744102635,2791875.985483443,328319.6748023825,2791890.959639173,15.082253192230679
1842,328119.1522290944,2792005.671012418,328336.9656350912,2791894.1302173613,271.3468895414036
1843,328336.9656350912,2791894.1302173613,328334.2806034342,2791883.429567942,11.032374766773065
1844,328336.9656350912,2791894.1302173613,328346.5653497556,2791881.9776099613,15.48678108115359
1845,328334.2806034342,2791883.429567942,328346.5653497556,2791881.9776099613,12.370253601211594
1846,328346.5653497556,2791881.9776099613,328419.6778191293,2791842.9417536976,82.88082560017575
1847,328311.3602339786,2791901.1572916186,328319.6748023825,2791890.959639173,13.157665565927719
1848,328419.6778191293,2791842.9417536976,328418.76652074396,2791768.674493207,74.27285133548905
1849,328218.67330582294,2791951.5535953846,328172.35493675305,2791866.806699198,96.59457285942104
1850,328258.9183705312,2791763.4014076493,328193.5330956883,2791784.8698169603,69.00254318990592
1851,328580.1063709067,2792515.344718369,328583.0963298887,2792561.26997395,46.02248314548256
1852,330092.2166864051,2792020.182206647,330090.5451696386,2792036.3217278314,16.225847046049292
1853,329693.83609215316,2792079.2949962756,329742.3807834956,2791989.4504579497,102.1206547400175
1854,329767.73649285233,2791988.17877486,329906.4388070778,2791783.285677829,247.42577307674293
1855,329757.62115561264,2792109.2118571927,329739.9826380926,2792133.6060757837,30.1030762709118
1856,329931.8450244126,2792538.0346579403,329934.7461282711,2792710.317233025,186.8288478697591
1857,329935.36086022016,2792641.3929631757,329943.842865253,2792615.607433316,27.144759338205116
1858,327854.9159815248,2791856.1731832824,327886.64745564363,2791914.0960953203,66.0450618041045
1859,327809.5968770964,2791868.39283986,327784.27101557236,2791867.285999418,25.35003664098871
1860,328048.1053818349,2791736.8650294635,328031.05562078184,2791716.210427609,26.782586315442437
1861,328031.05562078184,2791716.210427609,328026.409234511,2791734.3600736684,18.73495549679177
1862,329074.9469575238,2792322.9503277824,329033.6047244277,2792251.121581605,82.87721889863431
1863,327984.32164695056,2792867.1487987023,327977.9376171095,2792842.8912501205,25.083550390848536
1864,327973.44778052357,2792845.573866172,328006.81345606,2792791.3097718623,63.70133621263649
