x1,y1,x2,y2
328675.9547587334,2791942.909919992,328675.93292686786,2791942.7772590467
328675.93292686786,2791942.7772590467,328675.8505070607,2791942.6342869936
328675.8505070607,2791942.6342869936,328675.7483586663,2791942.5247990205
328675.7483586663,2791942.5247990205,328674.22426532337,2791941.5249069515
328674.22426532337,2791941.5249069515,328674.0925941435,2791941.471183283
328674.0925941435,2791941.471183283,328673.9410541606,2791941.4398673642
328673.9410541606,2791941.4398673642,328673.7086367634,2791941.3874190906
328675.9547587334,2791942.909919992,328675.82364844996,2791942.900501648
328675.82364844996,2791942.900501648,328675.702472568,2791942.8798794313
328675.702472568,2791942.8798794313,328675.56072678766,2791942.8262832873
328675.56072678766,2791942.8262832873,328673.996475197,2791941.837977732
328673.996475197,2791941.837977732,328673.8740373187,2791941.7176685156
328673.8740373187,2791941.7176685156,328673.8019725448,2791941.5967216045
328673.8019725448,2791941.5967216045,328673.7086367634,2791941.3874190906
328681.21782326,2791928.8405635953,328678.95084940054,2791927.2629351425
328683.36348039325,2791930.386493775,328683.2020058993,2791930.3663816126
328683.2020058993,2791930.3663816126,328683.05046582303,2791930.335065587
328683.05046582303,2791930.335065587,328682.90857973765,2791930.270393026
328682.90857973765,2791930.270393026,328681.41414871195,2791929.2258121795
328681.41414871195,2791929.2258121795,328681.31200027396,2791929.1163241635
328681.31200027396,2791929.1163241635,328681.2598043455,2791928.9729694785
328681.2598043455,2791928.9729694785,328681.21782326,2791928.8405635953
328683.36348039325,2791930.386493775,328683.30120986165,2791930.243266615
328683.30120986165,2791930.243266615,328683.22900491144,2791930.111243321
328683.22900491144,2791930.111243321,328683.12657607027,2791929.979602624
328683.12657607027,2791929.979602624,328681.652294294,2791928.934766687
328681.652294294,2791928.934766687,328681.52048281714,2791928.8699666075
328681.52048281714,2791928.8699666075,328681.3689427193,2791928.838650598
328681.3689427193,2791928.838650598,328681.21782326,2791928.8405635953
329248.3793386073,2794239.6420946647,329254.0626648428,2794248.5214347914
329248.3793386073,2794239.6420946647,329256.6125338471,2794235.0404087557
329634.1142676465,2792757.824729076,329618.1831923633,2792756.097770303
329634.1142676465,2792757.824729076,329588.94776759006,2792703.6125208456
329588.94776759006,2792703.6125208456,329576.18945998687,2792703.407651474
329374.9709322318,2792516.586224844,329384.53191991313,2792526.901207614
329384.53191991313,2792526.901207614,329395.9991416349,2792537.3694093074
329395.9991416349,2792537.3694093074,329408.5380131247,2792546.5279728677
329408.5380131247,2792546.5279728677,329422.0063804116,2792554.2900688997
329422.0063804116,2792554.2900688997,329436.9336648884,2792561.889770733
329436.9336648884,2792561.889770733,329469.53194752196,2792578.140289795
329469.53194752196,2792578.140289795,329486.1035821213,2792587.5028868485
329486.1035821213,2792587.5028868485,329495.5285415852,2792594.2303583
329495.5285415852,2792594.2303583,329504.20951938175,2792601.886690999
329504.20951938175,2792601.886690999,329512.0447973311,2792610.395618752
329512.0447973311,2792610.395618752,329522.48047236266,2792622.1730498453
329522.48047236266,2792622.1730498453,329588.94776759006,2792703.6125208456
330259.6089318164,2793049.6676365915,330171.52772148035,2793030.987786528
330259.6089318164,2793049.6676365915,330282.89446817874,2793054.604301853
330265.5458612131,2793059.507983158,330262.94126647647,2793054.2785978564
330262.94126647647,2793054.2785978564,330259.6089318164,2793049.6676365915
330273.8115974356,2793061.43155081,330278.0208767997,2793058.044249008
330278.0208767997,2793058.044249008,330282.89446817874,2793054.604301853
330273.8115974356,2793061.43155081,330270.12316759443,2793065.3772986224
330273.8115974356,2793061.43155081,330265.5458612131,2793059.507983158
330267.71312873624,2793069.229460671,330270.12316759443,2793065.3772986224
330267.71312873624,2793069.229460671,330258.8715466529,2793110.5396212917
330265.5458612131,2793059.507983158,330267.27821006405,2793065.0806544237
330267.27821006405,2793065.0806544237,330267.71312873624,2793069.229460671
330119.06904331583,2793168.460327372,330124.4335996598,2793175.239186957
330124.4335996598,2793175.239186957,330127.11367265705,2793180.057712962
330127.11367265705,2793180.057712962,330127.9878621389,2793185.4860547334
330127.9878621389,2793185.4860547334,330126.9575787653,2793190.894001625
330087.1564634566,2793228.2727255668,330121.7263396217,2793197.938868181
330121.7263396217,2793197.938868181,330124.8401566369,2793194.7757533747
330124.8401566369,2793194.7757533747,330126.9575787653,2793190.894001625
330168.4232326244,2793224.2832079553,330145.8429530328,2793198.466863495
330145.8429530328,2793198.466863495,330142.0400891907,2793195.700793923
330142.0400891907,2793195.700793923,330137.74369621935,2793193.749620201
330137.74369621935,2793193.749620201,330133.1464254207,2793192.710625905
330133.1464254207,2793192.710625905,330126.9575787653,2793190.894001625
330218.0845724118,2793225.14422661,330213.265574763,2793234.532426029
330218.0845724118,2793225.14422661,330248.44035297557,2793237.1263273084
330238.29208772874,2793179.9248359175,330233.10285590653,2793192.7297083535
330233.10285590653,2793192.7297083535,330227.35652752465,2793205.297859001
330227.35652752465,2793205.297859001,330218.0845724118,2793225.14422661
330034.9037998188,2793193.579146592,330060.21878176247,2793226.938349099
330060.21878176247,2793226.938349099,330063.27968795446,2793229.990669118
330063.27968795446,2793229.990669118,330067.1037361951,2793232.036377791
330067.1037361951,2793232.036377791,330071.3460589524,2793232.8914814712
330071.3460589524,2793232.8914814712,330075.6635982221,2793232.5159781002
330075.6635982221,2793232.5159781002,330080.360928657,2793231.0943685365
330080.360928657,2793231.0943685365,330087.1564634566,2793228.2727255668
330085.0687804795,2793247.3531938875,330082.988193481,2793242.937032687
330082.988193481,2793242.937032687,330082.3572844397,2793237.627494854
330082.3572844397,2793237.627494854,330083.82391017,2793232.468856571
330083.82391017,2793232.468856571,330087.1564634566,2793228.2727255668
330063.57573887886,2793242.3278970346,330035.98638011946,2793209.1745171207
330085.0687804795,2793247.3531938875,330082.34687969275,2793246.42359622
330082.34687969275,2793246.42359622,330078.8420765031,2793244.927775616
330078.8420765031,2793244.927775616,330073.63163496053,2793243.198588129
330073.63163496053,2793243.198588129,330068.2386994759,2793242.18069042
330068.2386994759,2793242.18069042,330063.57573887886,2793242.3278970346
330159.053556578,2793356.6948673753,330134.6345476188,2793328.0545820007
330134.6345476188,2793328.0545820007,330112.98891355714,2793302.84692931
330112.98891355714,2793302.84692931,330093.5168359503,2793279.8386910204
330093.5168359503,2793279.8386910204,330073.9331587971,2793255.170171425
330073.9331587971,2793255.170171425,330063.57573887886,2793242.3278970346
330208.6661577006,2793248.5706488653,330203.5524897265,2793244.1149995537
330192.1856828174,2793253.585405385,330199.44219860877,2793252.973640785
330199.44219860877,2793252.973640785,330203.3983971371,2793251.9047973757
330203.3983971371,2793251.9047973757,330206.571700367,2793250.269724623
330206.571700367,2793250.269724623,330208.6661577006,2793248.5706488653
330213.265574763,2793234.532426029,330212.78819823853,2793239.8448000043
330212.78819823853,2793239.8448000043,330210.7611585649,2793245.3095628
330210.7611585649,2793245.3095628,330208.6661577006,2793248.5706488653
330190.0606050382,2793249.6350665153,330168.4232326244,2793224.2832079553
330190.0606050382,2793249.6350665153,330192.1856828174,2793253.585405385
330203.5524897265,2793244.1149995537,330199.62020472717,2793247.0889657964
330199.62020472717,2793247.0889657964,330195.07001867774,2793248.996120192
330195.07001867774,2793248.996120192,330190.0606050382,2793249.6350665153
329882.36032362795,2793056.223419679,329876.34122160333,2793049.4861112894
329878.95695273514,2793081.225084715,329880.7237859265,2793075.90755299
329880.7237859265,2793075.90755299,329881.5109615916,2793070.402936782
329881.5109615916,2793070.402936782,329882.36032362795,2793056.223419679
329999.7226379914,2793220.1543827364,329902.44257849164,2793100.4603568856
329902.44257849164,2793100.4603568856,329899.5557846119,2793097.638518942
329899.5557846119,2793097.638518942,329896.3513665012,2793095.1973296297
329896.3513665012,2793095.1973296297,329892.8697583608,2793093.147358762
329892.8697583608,2793093.147358762,329889.17209907505,2793091.5432279897
329889.17209907505,2793091.5432279897,329885.2986837638,2793090.3844307624
329867.8253167921,2793097.372878843,329877.6437822407,2793092.9732631077
329877.6437822407,2793092.9732631077,329885.2986837638,2793090.3844307624
329867.8253167921,2793097.372878843,329840.9097414542,2793119.446582934
329878.95695273514,2793081.225084715,329876.41207671113,2793086.364074859
329876.41207671113,2793086.364074859,329872.9439474619,2793090.994008438
329872.9439474619,2793090.994008438,329867.8253167921,2793097.372878843
330129.5087372886,2793555.2632702747,330121.79431907006,2793565.92862787
330130.7159954172,2793545.4994226047,330129.7793886586,2793550.341216447
330129.7793886586,2793550.341216447,330129.5087372886,2793555.2632702747
330175.30934353103,2793502.2999957707,330167.03867570637,2793513.6037556287
330167.03867570637,2793513.6037556287,330159.37162693765,2793522.429536705
330159.37162693765,2793522.429536705,330129.5087372886,2793555.2632702747
330258.8715466529,2793110.5396212917,330156.79458642524,2793084.51353208
330238.29208772874,2793179.9248359175,330243.22927640984,2793166.303354604
330243.22927640984,2793166.303354604,330247.7617229081,2793152.5429407917
330247.7617229081,2793152.5429407917,330251.87935253035,2793138.643720432
330251.87935253035,2793138.643720432,330255.58258116554,2793124.6389219686
330255.58258116554,2793124.6389219686,330258.8715466529,2793110.5396212917
330170.159590279,2793135.4819716965,330162.02094304515,2793133.246688342
330162.02094304515,2793133.246688342,330159.27283839753,2793132.638666377
330159.27283839753,2793132.638666377,330156.45095874753,2793132.5743953786
330156.45095874753,2793132.5743953786,330153.67632756045,2793133.063433857
330153.67632756045,2793133.063433857,330151.03919097746,2793134.071414505
330151.03919097746,2793134.071414505,330143.77893621277,2793140.80940582
330168.5928678928,2793146.313811432,330165.4866429094,2793146.873479161
330165.4866429094,2793146.873479161,330162.77628983045,2793148.4695132035
330162.77628983045,2793148.4695132035,330142.5490429371,2793168.032525841
330142.5490429371,2793168.032525841,330141.54974552407,2793168.68760089
330141.54974552407,2793168.68760089,330140.3842626547,2793168.945953285
330140.3842626547,2793168.945953285,330139.20300345554,2793168.750304073
330139.20300345554,2793168.750304073,330138.16784159816,2793168.154010728
330138.16784159816,2793168.154010728,330130.15790987154,2793158.5169971045
330130.15790987154,2793158.5169971045,330129.5086644144,2793157.3619557247
330129.5086644144,2793157.3619557247,330129.3209987059,2793156.0571031757
330129.3209987059,2793156.0571031757,330129.64736762934,2793154.767951385
330129.64736762934,2793154.767951385,330130.4197594756,2793153.6947593004
330130.4197594756,2793153.6947593004,330143.77893621277,2793140.80940582
330191.99949985516,2793202.6398262563,330168.4232326244,2793224.2832079553
329908.0840484962,2793371.214713945,329932.30806160986,2793401.939747271
329864.9381292957,2793323.6121104,329867.54755214986,2793324.4101424753
329867.54755214986,2793324.4101424753,329869.9711502114,2793325.6536348513
329869.9711502114,2793325.6536348513,329873.82701264776,2793329.4270668216
329873.82701264776,2793329.4270668216,329908.0840484962,2793371.214713945
329908.8898839839,2793409.65652852,329902.41917264444,2793390.229438604
329902.41917264444,2793390.229438604,329901.5451839098,2793387.2271974473
329901.5451839098,2793387.2271974473,329901.4958284361,2793384.1038049557
329901.4958284361,2793384.1038049557,329902.2536064473,2793381.0699643954
329902.2536064473,2793381.0699643954,329903.7910838688,2793378.347582163
329903.7910838688,2793378.347582163,329908.0840484962,2793371.214713945
329955.7980783756,2793393.524187608,330000.31203295465,2793445.8069480197
329955.7980783756,2793393.524187608,329901.27702559147,2793328.250975257
329955.7980783756,2793393.524187608,329932.30806160986,2793401.939747271
329932.30806160986,2793401.939747271,329908.8898839839,2793409.65652852
329870.9899934252,2793420.2696297728,329852.17873590987,2793426.5881199576
329922.57360753673,2793508.345066904,329919.83346422005,2793511.5700069885
329919.83346422005,2793511.5700069885,329914.8453782793,2793515.498979166
329914.8453782793,2793515.498979166,329911.1016525319,2793516.631710415
329911.1016525319,2793516.631710415,329907.19122474745,2793516.525796259
329907.19122474745,2793516.525796259,329903.5072349389,2793515.1984484806
329903.5072349389,2793515.1984484806,329900.43442166934,2793512.7999208826
329900.43442166934,2793512.7999208826,329898.41712874547,2793509.413248991
329898.41712874547,2793509.413248991,329870.9899934252,2793420.2696297728
329864.9381292957,2793323.6121104,329862.1230134304,2793323.2819447913
329862.1230134304,2793323.2819447913,329859.2942987586,2793323.472619754
329859.2942987586,2793323.472619754,329852.07765846886,2793324.848455054
329852.07765846886,2793324.848455054,329849.31352421525,2793326.168282177
329849.31352421525,2793326.168282177,329847.1645319399,2793328.333382327
329847.1645319399,2793328.333382327,329845.8693811949,2793331.097034984
329845.8693811949,2793331.097034984,329845.595280879,2793334.135872545
329845.595280879,2793334.135872545,329846.35777917906,2793337.0841232166
329846.35777917906,2793337.0841232166,329870.9899934252,2793420.2696297728
329852.17873590987,2793426.5881199576,329824.0283403576,2793332.84519607
329852.17873590987,2793426.5881199576,329857.2367009064,2793443.42961741
329973.71705141617,2793480.516465799,329975.1213473374,2793477.6185168684
329975.1213473374,2793477.6185168684,329976.7693554596,2793474.872597217
329976.7693554596,2793474.872597217,329978.6609366217,2793472.267630632
329978.6609366217,2793472.267630632,329980.65436671476,2793469.7500085104
329980.65436671476,2793469.7500085104,330000.31203295465,2793445.8069480197
329946.0536283667,2793480.7202457394,329953.2180150038,2793471.9892807263
329946.0536283667,2793480.7202457394,329935.9763199572,2793492.5564653333
329946.0536283667,2793480.7202457394,329962.9002283785,2793493.635937218
329935.9763199572,2793492.5564653333,329922.57360753673,2793508.345066904
329908.8898839839,2793409.65652852,329929.2232567392,2793477.1099400814
329929.2232567392,2793477.1099400814,329930.48304393847,2793481.1486690063
329930.48304393847,2793481.1486690063,329932.03370610136,2793485.0840378753
329932.03370610136,2793485.0840378753,329933.8648910255,2793488.8940208238
329933.8648910255,2793488.8940208238,329935.9763199572,2793492.5564653333
329962.9002283785,2793493.635937218,329911.972263208,2793555.4161364813
329962.9002283785,2793493.635937218,329973.71705141617,2793480.516465799
329622.18285565067,2792970.4745104364,329632.30312376295,2793003.6366545153
329622.18285565067,2792970.4745104364,329594.7669806591,2792978.419390755
329622.18285565067,2792970.4745104364,329645.0410068763,2792963.838904295
329730.1222201092,2792975.3967398526,329733.0334469053,2792974.5513985553
329733.0334469053,2792974.5513985553,329737.07897142373,2792973.370517461
329737.07897142373,2792973.370517461,329740.77167104976,2792971.3743015076
329740.77167104976,2792971.3743015076,329744.29622061155,2792968.826299725
329744.29622061155,2792968.826299725,329754.0420869135,2792959.453462087
329726.869738988,2792976.346079751,329730.1222201092,2792975.3967398526
329726.869738988,2792976.346079751,329704.80322616943,2792982.6392389163
329704.80322616943,2792982.6392389163,329705.2877086428,2792980.306746007
329705.2877086428,2792980.306746007,329705.27787765895,2792977.9250855083
329705.27787765895,2792977.9250855083,329704.7650535066,2792975.605147331
329704.7650535066,2792975.605147331,329703.7805728444,2792973.4351615584
329703.7805728444,2792973.4351615584,329683.6505072167,2792948.6743117333
329683.6505072167,2792948.6743117333,329683.0096139931,2792947.3862467697
329683.0096139931,2792947.3862467697,329682.8403778124,2792945.9482287434
329682.8403778124,2792945.9482287434,329683.15524333075,2792944.548428107
329683.15524333075,2792944.548428107,329683.9155887718,2792943.320267958
329683.9155887718,2792943.320267958,329693.03776627796,2792935.6280253623
329693.03776627796,2792935.6280253623,329693.87992482795,2792935.296159289
329693.87992482795,2792935.296159289,329694.7764964078,2792935.284872178
329694.7764964078,2792935.284872178,329695.6266031375,2792935.5843559317
329695.6266031375,2792935.5843559317,329696.31901443074,2792936.162776626
329696.31901443074,2792936.162776626,329726.869738988,2792976.346079751
329704.80322616943,2792982.6392389163,329684.9667000538,2792988.394768324
329632.30312376295,2793003.6366545153,329669.9385221944,2792992.7382594477
329649.7696842798,2793060.911874191,329647.0164015334,2793051.8957631355
329647.0164015334,2793051.8957631355,329632.30312376295,2793003.6366545153
329649.7696842798,2793060.911874191,329655.0800055658,2793059.360540253
329649.7696842798,2793060.911874191,329618.8207229814,2793069.90931615
329543.17772566166,2793078.9160480844,329547.8070383741,2793092.084938118
329543.17772566166,2793078.9160480844,329517.487096029,2792995.090723639
329571.9917797154,2793084.402213869,329566.58511618373,2793084.702973073
329566.58511618373,2793084.702973073,329559.57042373746,2793085.323103442
329559.57042373746,2793085.323103442,329555.5816445551,2793085.406596553
329555.5816445551,2793085.406596553,329551.7108441157,2793084.4583431333
329551.7108441157,2793084.4583431333,329548.21084193815,2793082.5527038444
329548.21084193815,2793082.5527038444,329543.17772566166,2793078.9160480844
329571.9917797154,2793084.402213869,329614.33408401906,2793071.2619626983
329569.2741021924,2793202.1631717538,329583.86438784166,2793248.651282096
329569.2741021924,2793202.1631717538,329566.3664709951,2793192.8942227056
329591.2604874712,2793219.9323514625,329586.4143998051,2793219.1403927584
329586.4143998051,2793219.1403927584,329582.0170457852,2793217.179584118
329582.0170457852,2793217.179584118,329578.19223877275,2793214.2810047115
329578.19223877275,2793214.2810047115,329575.3381533971,2793210.8606041926
329575.3381533971,2793210.8606041926,329569.2741021924,2793202.1631717538
329573.5392852619,2793176.84033881,329583.72957207874,2793208.3620154406
329583.72957207874,2793208.3620154406,329585.1442682812,2793211.091555039
329585.1442682812,2793211.091555039,329586.7665766631,2793214.305914499
329586.7665766631,2793214.305914499,329588.8189805368,2793217.271137895
329588.8189805368,2793217.271137895,329591.2604874712,2793219.9323514625
329583.86438784166,2793248.651282096,329585.570473181,2793244.121009992
329585.570473181,2793244.121009992,329587.7502725383,2793240.4045477295
329587.7502725383,2793240.4045477295,329590.21450670593,2793236.8728297823
329590.21450670593,2793236.8728297823,329592.93309446436,2793233.53731336
329592.93309446436,2793233.53731336,329596.1054420336,2793229.4316938836
329347.5362448323,2793042.2992669386,329303.5152343653,2793054.940876023
329347.5362448323,2793042.2992669386,329371.47934846015,2793120.895370825
329505.07431451586,2793081.434613114,329501.0305137827,2793082.7484825314
329501.0305137827,2793082.7484825314,329483.34998254717,2793088.477149567
329483.34998254717,2793088.477149567,329409.6229846949,2793109.590991714
329409.6229846949,2793109.590991714,329381.7198883274,2793118.0188350338
329381.7198883274,2793118.0188350338,329371.47934846015,2793120.895370825
329041.54762649897,2793134.04549898,329032.9858763745,2793105.52788163
328999.4369483621,2793229.2180661396,328977.834740811,2793161.416188992
328977.834740811,2793161.416188992,328977.20553139737,2793159.463318766
328977.20553139737,2793159.463318766,328977.3612304015,2793157.4340560366
328977.3612304015,2793157.4340560366,328978.27497804514,2793155.5946150934
328978.27497804514,2793155.5946150934,328979.8195974729,2793154.2457129895
328979.8195974729,2793154.2457129895,328981.75556034595,2793153.5676280456
328981.75556034595,2793153.5676280456,329041.54762649897,2793134.04549898
328892.2068953392,2793277.877656337,328923.30922501325,2793262.7503478047
328923.30922501325,2793262.7503478047,328940.9460646595,2793254.395955742
328940.9460646595,2793254.395955742,328968.3821523804,2793242.53885463
328968.3821523804,2793242.53885463,328999.4369483621,2793229.2180661396
329569.31402247533,2793302.884553268,329554.17524513457,2793252.8473042874
329499.28747790493,2793335.328549366,329559.6166703454,2793316.8765017376
329559.6166703454,2793316.8765017376,329563.1697302727,2793315.801468356
329563.1697302727,2793315.801468356,329566.13408263016,2793313.5817337963
329566.13408263016,2793313.5817337963,329568.17057637306,2793310.487445053
329568.17057637306,2793310.487445053,329569.01197026635,2793306.8986237105
329569.01197026635,2793306.8986237105,329569.31402247533,2793302.884553268
329592.82888980303,2793342.8238567333,329588.9223104768,2793343.028168545
329588.9223104768,2793343.028168545,329586.64024813933,2793342.624875561
329586.64024813933,2793342.624875561,329584.50286920636,2793341.7101684236
329584.50286920636,2793341.7101684236,329582.64168773685,2793340.3267023508
329582.64168773685,2793340.3267023508,329581.1484819828,2793338.561945479
329581.1484819828,2793338.561945479,329569.31402247533,2793302.884553268
329499.28747790493,2793335.328549366,329478.28620723175,2793267.828661951
329499.28747790493,2793335.328549366,329553.0494011473,2793508.0893919133
329553.0494011473,2793508.0893919133,329612.80130320735,2793489.4564767145
329553.0494011473,2793508.0893919133,329530.8005390167,2793515.0277315313
329655.0800055658,2793059.360540253,329660.803511322,2793078.6196992667
329731.0574880908,2793057.7060717703,329660.803511322,2793078.6196992667
329614.33408401906,2793071.2619626983,329618.8207229814,2793069.90931615
329614.33408401906,2793071.2619626983,329617.293633017,2793079.854503752
329660.803511322,2793078.6196992667,329674.7549939834,2793125.6033668793
329660.803511322,2793078.6196992667,329631.41559511074,2793087.564223441
329620.5824556049,2793090.592044045,329617.293633017,2793079.854503752
329620.5824556049,2793090.592044045,329572.08497562376,2793105.39399281
329621.30175238894,2793078.906695703,329623.67576381157,2793087.406910235
329623.67576381157,2793087.406910235,329623.78501109255,2793088.081296667
329623.78501109255,2793088.081296667,329623.69292333967,2793088.7692970247
329623.69292333967,2793088.7692970247,329623.3985240245,2793089.393377107
329623.3985240245,2793089.393377107,329622.92126307497,2793089.897901589
329622.92126307497,2793089.897901589,329620.5824556049,2793090.592044045
329583.09208486637,2793120.9751062975,329588.3675177259,2793136.650590193
329561.1123032173,2793132.5295154336,329563.2211823878,2793137.576702703
329588.3675177259,2793136.650590193,329581.5816694676,2793135.4399455427
329581.5816694676,2793135.4399455427,329574.7770678896,2793134.3403212423
329574.7770678896,2793134.3403212423,329567.95399226184,2793133.3738699662
329567.95399226184,2793133.3738699662,329561.1123032173,2793132.5295154336
329588.3675177259,2793136.650590193,329590.72733707074,2793143.2233940284
329784.55470273667,2793143.15366847,329776.1179015981,2793145.253887998
329790.3319771151,2793142.682160546,329787.7097541542,2793142.47143925
329787.7097541542,2793142.47143925,329784.55470273667,2793143.15366847
329760.26765889575,2793055.444082821,329785.03844990116,2793127.1508567682
329785.03844990116,2793127.1508567682,329786.1582875337,2793130.4712625886
329786.1582875337,2793130.4712625886,329786.64543373184,2793133.9547227602
329786.64543373184,2793133.9547227602,329786.47792970244,2793137.457498735
329786.47792970244,2793137.457498735,329785.6644558491,2793140.8687007003
329785.6644558491,2793140.8687007003,329784.55470273667,2793143.15366847
329776.1179015981,2793145.253887998,329696.44668158353,2793167.183196329
329760.26765889575,2793055.444082821,329756.40895831905,2793044.248409482
329756.40895831905,2793044.248409482,329755.94253601285,2793043.2129414408
329755.94253601285,2793043.2129414408,329755.1863444906,2793042.3694473202
329755.1863444906,2793042.3694473202,329754.1918676951,2793041.805903739
329754.1918676951,2793041.805903739,329753.0806877276,2793041.5761709153
329753.0806877276,2793041.5761709153,329751.94374726695,2793041.7012604545
329751.94374726695,2793041.7012604545,329744.02695652086,2793043.4958433327
329744.02695652086,2793043.4958433327,329742.48225347744,2793044.8446529843
329742.48225347744,2793044.8446529843,329741.7459603797,2793046.3826931296
329741.7459603797,2793046.3826931296,329741.46479862975,2793048.0590197565
329741.46479862975,2793048.0590197565,329741.65738207154,2793049.7515398297
329741.65738207154,2793049.7515398297,329767.8960458756,2793131.609477481
329767.8960458756,2793131.609477481,329769.18069069844,2793135.2158378093
329769.18069069844,2793135.2158378093,329770.9765837169,2793138.6163592115
329770.9765837169,2793138.6163592115,329773.2423147656,2793141.722938472
329773.2423147656,2793141.722938472,329776.1179015981,2793145.253887998
329800.66288060206,2793152.5888944115,329834.82665349764,2793124.441764409
329777.0060383218,2793169.3928927435,329779.31827893277,2793168.1895201784
329779.31827893277,2793168.1895201784,329783.26782594353,2793165.791269545
329783.26782594353,2793165.791269545,329787.04263754684,2793163.1182673434
329787.04263754684,2793163.1182673434,329800.66288060206,2793152.5888944115
329790.3319771151,2793142.682160546,329792.6101229525,2793143.572973747
329792.6101229525,2793143.572973747,329794.604494107,2793145.1320418194
329794.604494107,2793145.1320418194,329800.66288060206,2793152.5888944115
329651.8171751578,2793181.094242448,329692.50251354475,2793168.40713026
329651.8171751578,2793181.094242448,329647.13035375706,2793182.5491043255
329651.8171751578,2793181.094242448,329658.9642264014,2793204.589452528
329658.9642264014,2793204.589452528,329654.73801030195,2793205.8169503952
329658.9642264014,2793204.589452528,329690.76075235894,2793195.7143465383
329733.3421144559,2791862.07797835,329738.50967773737,2791873.1685622125
329613.78611831705,2791876.366692522,329615.9387769918,2791875.276098024
329615.9387769918,2791875.276098024,329682.4204221512,2791836.7406787933
329682.4204221512,2791836.7406787933,329687.45786729315,2791834.284427349
329687.45786729315,2791834.284427349,329692.9188287214,2791832.653702335
329692.9188287214,2791832.653702335,329698.61477424623,2791832.8811352206
329698.61477424623,2791832.8811352206,329703.93072931067,2791834.941230097
329703.93072931067,2791834.941230097,329708.2695000913,2791838.619939589
329708.2695000913,2791838.619939589,329711.9187911699,2791843.559145153
329711.9187911699,2791843.559145153,329719.5148429725,2791856.2587186913
329719.5148429725,2791856.2587186913,329721.87831793516,2791859.1092750016
329721.87831793516,2791859.1092750016,329725.41889314924,2791861.0144659304
329725.41889314924,2791861.0144659304,329729.311006034,2791862.0289910627
329729.311006034,2791862.0289910627,329733.3421144559,2791862.07797835
329595.1988414688,2791856.626977263,329603.3270939966,2791857.1671643713
329603.3270939966,2791857.1671643713,329611.2311225925,2791855.9044561693
329611.2311225925,2791855.9044561693,329618.9958154481,2791853.9788234946
329618.9958154481,2791853.9788234946,329626.5605863602,2791851.3799508307
329626.5605863602,2791851.3799508307,329679.9410865962,2791827.8872828023
329679.9410865962,2791827.8872828023,329686.3650751377,2791825.1144748456
329686.3650751377,2791825.1144748456,329693.2624967583,2791823.930951924
329693.2624967583,2791823.930951924,329700.24113400135,2791824.3970401296
329700.24113400135,2791824.3970401296,329706.9178683761,2791826.495403922
329706.9178683761,2791826.495403922,329708.23774839065,2791827.287494141
329708.23774839065,2791827.287494141,329712.9083276201,2791830.109020386
329712.9083276201,2791830.109020386,329717.86718492804,2791835.0206723735
329717.86718492804,2791835.0206723735,329721.5240968849,2791841.3666966856
329721.5240968849,2791841.3666966856,329733.3421144559,2791862.07797835
328834.4080414492,2792598.0470933225,328842.2883569263,2792611.6731802286
328804.4410939573,2792635.3385084257,328799.2784806977,2792626.275468962
328799.2784806977,2792626.275468962,328797.9923070975,2792624.164746239
328797.9923070975,2792624.164746239,328797.4123018815,2792622.122634644
328797.4123018815,2792622.122634644,328797.5972281511,2792620.0154531784
328797.5972281511,2792620.0154531784,328798.51015358727,2792618.1095439345
328798.51015358727,2792618.1095439345,328800.0784744105,2792617.0372781977
328800.0784744105,2792617.0372781977,328834.4080414492,2792598.0470933225
328843.0919331906,2792613.0699346173,328842.2883569263,2792611.6731802286
328843.0919331906,2792613.0699346173,328804.4410939573,2792635.3385084257
328810.42784740834,2792645.8312762314,328844.82003732154,2792627.017570361
328844.82003732154,2792627.017570361,328846.2632675392,2792625.6145492806
328846.2632675392,2792625.6145492806,328847.1675262243,2792623.81953449
328847.1675262243,2792623.81953449,328847.4245201871,2792621.833301779
328847.4245201871,2792621.833301779,328847.0167631792,2792619.866556387
328847.0167631792,2792619.866556387,328843.0919331906,2792613.0699346173
328804.4410939573,2792635.3385084257,328810.42784740834,2792645.8312762314
328804.4410939573,2792635.3385084257,328797.3277453858,2792639.3280140897
328940.95836208237,2792855.3954816624,328889.2371733006,2792884.5978586185
328940.95836208237,2792855.3954816624,329082.5772104681,2792775.4163066447
328614.35797887057,2792960.2625177708,328611.44607046654,2792960.255096872
328611.44607046654,2792960.255096872,328596.16488570924,2792968.4692734336
328596.16488570924,2792968.4692734336,328594.4757979617,2792971.1383480546
328614.35797887057,2792960.2625177708,328612.9363903237,2792962.573700657
328612.9363903237,2792962.573700657,328597.70389270363,2792970.6543212454
328597.70389270363,2792970.6543212454,328594.4757979617,2792971.1383480546
328537.90601061797,2793116.1257768446,328541.0896679838,2793114.523405583
328541.0896679838,2793114.523405583,328541.7630651137,2793114.393010592
328541.7630651137,2793114.393010592,328542.7038552576,2793114.6912736148
328542.7038552576,2793114.6912736148,328544.61856831086,2793117.9018195923
328544.61856831086,2793117.9018195923,328547.2662774709,2793120.914746834
328547.2662774709,2793120.914746834,328585.67709652765,2793138.6847098474
328585.67709652765,2793138.6847098474,328592.57329771295,2793135.8721014205
328592.57329771295,2793135.8721014205,328603.35755933414,2793144.1105188057
328603.35755933414,2793144.1105188057,328616.1873162357,2793137.25676973
